pXC50,AMW,C.,H.,Me,Mi,Mp,Mv,MW,N.,nAB,nAT,nB,nBM,nBO,nBR,nBT,nC,nCL,nCsp,nCsp2,nCsp3,nDB,nF,nH,nHet,nHM,nI,nN,nO,nP,nS,nSK,nTB,nX,O.,RBF,RBN,SCBO,Se,Si,Sp,Sv,X.
7.114,8.403,38.8,44.8,1.007,1.133,0.686,0.645,562.98,10.4,18,67.0,0,19,40,0,70.0,26,3,0,16,10,1,0,30,11,3,0,7,1,0,0,37,0,3,1.5,0.143,10,50.0,67.498,75.927,45.966,43.195,4.5
6.276,7.392,36.5,49.4,1.0,1.135,0.654,0.609,628.32,8.2,17,85.0,0,20,47,0,89.0,31,1,0,15,16,3,0,42,12,2,0,7,3,0,1,43,0,1,3.5,0.124,11,58.5,84.999,96.454,55.614,51.791,1.2
5.094,7.672,43.5,45.7,0.993,1.123,0.69,0.645,352.9,8.7,17,46.0,0,17,28,0,49.0,20,1,0,14,6,0,0,21,5,1,0,4,0,0,0,25,0,1,0.0,0.102,5,36.5,45.683,51.674,31.733,29.654,2.2
6.194,8.457,42.1,42.1,1.007,1.122,0.703,0.663,482.05,8.8,23,57.0,0,25,36,0,60.0,24,1,0,20,4,2,0,24,9,2,0,5,2,0,1,33,0,1,3.5,0.15,9,49.5,57.4,63.926,40.057,37.819,1.8
6.521,8.47,39.2,43.1,1.01,1.128,0.692,0.653,431.99,9.8,18,51.0,0,20,31,0,53.0,20,1,0,16,4,2,0,22,9,2,0,5,2,0,1,29,0,1,3.9,0.17,9,42.0,51.516,57.511,35.296,33.292,2.0
6.12,7.146,37.1,50.0,0.996,1.138,0.649,0.605,443.05,9.7,12,62.0,0,13,34,0,65.0,23,1,0,11,12,1,0,31,8,1,0,6,1,0,0,31,0,1,1.6,0.108,7,41.0,61.749,70.541,40.245,37.519,1.6
7.699,7.692,40.8,45.1,1.003,1.13,0.672,0.637,546.13,9.9,23,71.0,0,24,43,0,75.0,29,1,0,20,9,1,0,32,10,1,0,7,2,0,0,39,0,1,2.8,0.147,11,55.5,71.178,80.249,47.705,45.255,1.4
7.658,7.516,41.9,45.9,0.996,1.128,0.676,0.636,556.17,9.5,24,74.0,0,25,44,0,78.0,31,1,0,22,9,1,0,34,9,1,0,7,1,0,0,40,0,1,1.4,0.141,11,57.0,73.734,83.454,50.012,47.067,1.4
7.62,8.576,41.1,42.5,1.008,1.129,0.698,0.661,626.04,11.0,24,73.0,0,25,46,0,77.0,30,3,0,21,9,1,0,31,12,3,0,8,1,0,0,42,0,3,1.4,0.143,11,59.0,73.6,82.425,50.972,48.217,4.1
7.398,7.336,38.7,48.0,0.999,1.134,0.656,0.617,550.17,9.3,18,75.0,0,19,43,0,79.0,29,1,0,16,13,1,0,36,10,1,0,7,2,0,0,39,0,1,2.7,0.139,11,53.0,74.945,85.079,49.228,46.309,1.3
