pXC50,AMW,C.,H.,Me,Mi,Mp,Mv,MW,N.,nAB,nAT,nB,nBM,nBO,nBR,nBT,nC,nCL,nCsp,nCsp2,nCsp3,nDB,nF,nH,nHet,nHM,nI,nN,nO,nP,nS,nSK,nTB,nX,O.,RBF,RBN,SCBO,Se,Si,Sp,Sv,X.
7.674,6.901,42.5,50.7,0.987,1.117,0.667,0.614,503.76,1.4,18,73,0,20,38,0,75,31,0,0,20,11,2,0,37,5,1,0,1,3,0,1,36,0,0,4.1,0.213,16,49.0,72.065,81.52,48.722,44.835,0.0
4.824,5.357,31.9,62.3,0.98,1.143,0.585,0.525,369.66,1.4,0,69,0,2,25,0,68,22,0,0,2,20,2,0,43,4,0,0,1,3,0,0,26,0,0,4.3,0.265,18,27.0,67.639,78.846,40.359,36.229,0.0
6.523,5.721,32.7,59.6,0.987,1.141,0.592,0.54,297.49,1.9,0,52,0,3,20,0,51,17,0,0,4,13,3,0,31,4,0,0,1,3,0,0,21,0,0,5.8,0.235,12,23.0,51.338,59.355,30.79,28.068,0.0
7.638,6.894,40.0,51.7,0.99,1.121,0.657,0.604,413.63,1.7,11,60,0,14,30,0,61,24,0,0,14,10,3,0,31,5,1,0,1,3,0,1,29,0,0,5.0,0.213,13,38.5,59.414,67.275,39.438,36.255,0.0
5.886,5.279,32.1,62.8,0.978,1.142,0.585,0.523,411.75,1.3,0,78,0,2,28,0,77,25,0,0,2,23,2,0,49,4,0,0,1,3,0,0,29,0,0,3.8,0.273,21,30.0,76.29,89.091,45.643,40.809,0.0
7.796,6.788,39.7,52.4,0.989,1.122,0.654,0.6,427.66,1.6,11,63,0,14,31,0,64,25,0,0,14,11,3,0,33,5,1,0,1,3,0,1,30,0,0,4.8,0.219,14,39.5,62.298,70.69,41.199,37.782,0.0
5.854,5.546,31.5,61.1,0.986,1.144,0.584,0.53,299.51,1.9,0,54,0,2,20,0,53,17,0,0,2,15,2,0,33,4,0,0,1,3,0,0,21,0,0,5.6,0.245,13,22.0,53.221,61.77,31.552,28.595,0.0
7.523,6.772,40.3,52.2,0.988,1.121,0.656,0.602,453.7,1.5,12,67,0,15,33,0,68,27,0,0,16,11,3,0,35,5,1,0,1,3,0,1,32,0,0,4.5,0.221,15,42.0,66.181,75.105,43.961,40.308,0.0
6.523,5.611,29.0,62.4,0.984,1.146,0.588,0.522,521.84,2.2,0,93,0,2,34,0,92,27,0,0,1,26,2,0,58,8,1,0,2,5,1,0,35,0,0,5.4,0.261,24,36.0,91.497,106.601,54.666,48.554,0.0
6.721,5.329,31.9,62.5,0.979,1.143,0.585,0.524,383.69,1.4,0,72,0,2,26,0,71,23,0,0,2,21,2,0,45,4,0,0,1,3,0,0,27,0,0,4.2,0.268,19,28.0,70.523,82.261,42.12,37.755,0.0
6.699,5.303,32.0,62.7,0.979,1.142,0.585,0.524,397.72,1.3,0,75,0,2,27,0,74,24,0,0,2,22,2,0,47,4,0,0,1,3,0,0,28,0,0,4.0,0.27,20,29.0,73.407,85.676,43.881,39.282,0.0
7.022,6.733,37.0,53.7,0.991,1.127,0.642,0.588,363.57,1.9,6,54,0,9,25,0,54,20,0,0,10,10,3,0,29,5,1,0,1,3,0,1,25,0,0,5.6,0.241,13,31.0,53.531,60.859,34.677,31.728,0.0
5.387,6.902,41.3,52.2,0.985,1.125,0.668,0.607,317.51,2.2,12,46,0,12,23,0,47,19,0,0,12,7,0,1,24,3,1,0,1,0,0,1,22,0,1,0.0,0.17,8,29.0,45.294,51.74,30.728,27.913,2.2
5.444,4.737,30.3,66.7,0.966,1.147,0.576,0.502,312.66,3.0,0,66,0,0,21,0,65,20,0,0,0,20,0,0,44,2,0,0,2,0,0,0,22,0,0,0.0,0.262,17,21.0,63.759,75.716,38.001,33.106,0.0
5.854,4.84,30.5,66.1,0.97,1.146,0.575,0.504,285.58,1.7,0,59,0,0,19,0,58,18,0,0,0,18,0,0,39,2,0,0,1,1,0,0,20,0,0,1.7,0.276,16,19.0,57.218,67.597,33.927,29.745,0.0
