pXC50,AMW,C.,H.,Me,Mi,Mp,Mv,MW,N.,nAB,nAT,nB,nBM,nBO,nBR,nBT,nC,nCL,nCsp,nCsp2,nCsp3,nDB,nF,nH,nHet,nHM,nI,nN,nO,nP,nS,nSK,nTB,nX,O.,RBF,RBN,SCBO,Se,Si,Sp,Sv,X.
6.18,7.499,42.6,44.7,1.004,1.134,0.665,0.637,352.45,8.5,16,47,0,17,29,0,50,20,0,0,14,6,1,1,21,6,0,0,4,1,0,0,26,0,1,2.1,0.06,3,38.0,47.2,53.279,31.267,29.925,2.1
6.114,6.661,37.2,51.2,0.993,1.138,0.636,0.594,286.42,9.3,10,43,0,11,23,0,45,16,0,0,8,8,1,0,22,5,0,0,4,1,0,0,21,0,0,2.3,0.067,3,29.0,42.687,48.939,27.33,25.542,0.0
5.0,6.677,38.3,53.3,0.986,1.126,0.65,0.593,400.64,3.3,11,60,0,13,31,0,63,23,0,0,10,13,2,0,32,5,1,0,2,2,0,1,28,0,0,3.3,0.079,5,38.5,59.189,67.563,38.989,35.561,0.0
5.6,8.146,35.3,52.9,0.993,1.129,0.663,0.599,415.44,3.9,6,51,0,8,26,1,53,18,0,0,6,12,2,0,27,6,2,0,2,2,0,1,24,0,1,3.9,0.094,5,31.0,50.651,57.575,33.819,30.533,2.0
4.8,6.388,34.0,56.6,0.987,1.135,0.627,0.567,338.57,3.8,6,53,0,8,24,0,54,18,0,0,6,12,2,0,30,5,1,0,2,2,0,1,23,0,0,3.8,0.111,6,29.0,52.305,60.148,33.228,30.035,0.0
5.538,8.487,30.4,39.1,1.04,1.163,0.629,0.634,195.21,21.7,0,23,0,4,15,0,24,7,0,0,5,2,4,0,9,7,0,0,5,2,0,0,14,0,0,8.7,0.0,0,19.0,23.931,26.741,14.46,14.59,0.0
5.0,7.089,35.7,51.8,1.004,1.136,0.631,0.591,396.96,3.6,6,56,0,7,29,0,58,20,1,0,7,13,1,0,29,7,1,0,2,4,0,0,27,0,1,7.1,0.138,8,33.0,56.207,63.591,35.347,33.105,1.8
5.0,6.284,35.3,54.9,0.994,1.138,0.613,0.569,320.48,3.9,6,51,0,7,24,0,52,18,0,0,7,11,1,0,28,5,0,0,2,3,0,0,23,0,0,5.9,0.154,8,28.0,50.672,58.022,31.273,29.036,0.0
5.0,6.915,35.8,50.9,1.01,1.143,0.616,0.587,366.48,3.8,6,53,0,7,28,0,55,19,0,0,7,12,1,1,27,7,0,0,2,4,0,0,26,0,1,7.5,0.127,7,32.0,53.512,60.572,32.665,31.134,1.9
5.0,6.492,35.2,55.6,0.987,1.132,0.634,0.575,350.58,3.7,6,54,0,8,26,0,56,19,0,0,6,13,2,0,30,5,1,0,2,2,0,1,24,0,0,3.7,0.089,5,31.0,53.305,61.148,34.228,31.035,0.0
