pXC50,AMW,C.,H.,Me,Mi,Mp,Mv,MW,N.,nAB,nAT,nB,nBM,nBO,nBR,nBT,nC,nCL,nCsp,nCsp2,nCsp3,nDB,nF,nH,nHet,nHM,nI,nN,nO,nP,nS,nSK,nTB,nX,O.,RBF,RBN,SCBO,Se,Si,Sp,Sv,X.
5.187,7.54,31.3,46.9,1.029,1.151,0.606,0.596,241.28,9.4,0,32,0,3,18,0,33,10,0,0,4,6,3,0,15,7,0,0,3,4,0,0,17,0,0,12.5,0.061,2,21.0,32.916,36.824,19.404,19.084,0.0
5.638,8.537,39.6,37.7,1.033,1.135,0.662,0.662,452.47,11.3,17,53,0,20,36,0,56,21,0,0,16,5,3,0,20,12,0,0,6,6,0,0,33,0,0,11.3,0.143,8,47.5,54.76,60.153,35.091,35.105,0.0
7.745,8.009,36.8,42.1,1.027,1.14,0.642,0.634,456.51,10.5,12,57,0,15,36,0,60,21,0,0,13,8,3,0,24,12,0,0,6,6,0,0,33,0,0,10.5,0.133,8,45.0,58.527,64.983,36.614,36.158,0.0
6.585,7.937,35.7,42.9,1.027,1.143,0.636,0.628,444.5,10.7,12,56,0,15,34,0,58,20,0,0,13,7,3,0,24,12,0,0,6,6,0,0,32,0,0,10.7,0.155,9,43.0,57.527,63.983,35.614,35.158,0.0
4.987,8.292,39.6,39.6,1.029,1.133,0.657,0.653,439.47,9.4,16,53,0,20,34,0,55,21,0,0,17,4,4,0,21,11,0,0,5,6,0,0,32,0,0,11.3,0.145,8,46.0,54.542,60.07,34.847,34.61,0.0
4.432,7.696,41.8,43.3,1.011,1.127,0.663,0.642,515.62,7.5,22,67,0,25,41,0,70,28,0,0,21,7,3,0,29,10,0,0,5,5,0,0,38,0,0,7.5,0.157,11,55.0,67.749,75.521,44.438,43.003,0.0
5.745,8.492,37.9,39.7,1.04,1.155,0.643,0.645,492.51,10.3,17,58,0,19,37,0,60,22,0,0,16,6,2,3,23,13,0,0,6,4,0,0,35,0,3,6.9,0.15,9,47.5,60.294,66.999,37.279,37.405,5.2
5.456,8.492,37.9,39.7,1.04,1.155,0.643,0.645,492.51,10.3,17,58,0,19,37,0,60,22,0,0,16,6,2,3,23,13,0,0,6,4,0,0,35,0,3,6.9,0.15,9,47.5,60.294,66.999,37.279,37.405,5.2
5.137,7.863,34.5,43.6,1.028,1.145,0.629,0.621,432.49,10.9,12,55,0,15,32,0,56,19,0,0,13,6,3,0,24,12,0,0,6,6,0,0,31,0,0,10.9,0.196,11,41.0,56.527,62.983,34.614,34.158,0.0
4.329,7.705,35.7,44.6,1.023,1.141,0.632,0.619,431.5,8.9,6,56,0,12,32,0,57,20,0,0,13,7,6,0,25,11,0,0,5,6,0,0,31,0,0,10.7,0.193,11,41.0,57.309,63.9,35.37,34.664,0.0
4.409,7.484,37.7,45.9,1.016,1.135,0.637,0.618,456.55,6.6,12,61,0,15,35,0,63,23,0,0,14,9,3,0,28,10,0,0,4,6,0,0,33,0,0,9.8,0.143,9,44.0,61.974,69.232,38.887,37.696,0.0
4.785,7.781,36.8,43.9,1.023,1.139,0.638,0.626,443.51,8.8,12,57,0,15,34,0,59,21,0,0,13,8,3,0,25,11,0,0,5,6,0,0,32,0,0,10.5,0.153,9,43.0,58.309,64.9,36.37,35.664,0.0
4.699,7.555,36.4,45.5,1.018,1.14,0.635,0.617,415.5,9.1,12,55,0,15,31,0,56,20,0,0,13,7,3,0,25,10,0,0,5,5,0,0,30,0,0,9.1,0.196,11,40.0,55.982,62.691,34.915,33.949,0.0
4.018,7.559,38.3,45.0,1.014,1.135,0.645,0.625,453.55,8.3,16,60,0,19,35,0,62,23,0,0,15,8,3,0,27,10,0,0,5,5,0,0,33,0,0,8.3,0.161,10,46.0,60.865,68.106,38.676,37.476,0.0
5.699,7.711,38.6,43.9,1.017,1.135,0.648,0.631,439.52,8.8,16,57,0,19,34,0,59,22,0,0,15,7,3,0,25,10,0,0,5,5,0,0,32,0,0,8.8,0.169,10,45.0,57.982,64.691,36.915,35.949,0.0
4.367,9.25,34.0,36.0,1.045,1.145,0.665,0.666,462.5,16.0,17,50,0,21,34,0,52,17,0,0,14,3,4,0,18,15,1,0,8,6,0,1,32,0,0,12.0,0.154,8,46.5,52.273,57.239,33.227,33.281,0.0
3.98,8.656,37.3,37.3,1.039,1.142,0.654,0.659,441.45,13.7,17,51,0,20,34,0,53,19,0,0,15,4,3,0,19,13,0,0,7,6,0,0,32,0,0,11.8,0.17,9,45.5,52.978,58.236,33.335,33.599,0.0
4.123,7.699,34.5,44.8,1.024,1.145,0.627,0.615,446.52,10.3,11,58,0,14,34,0,60,20,0,0,11,9,3,0,26,12,0,0,6,6,0,0,32,0,0,10.3,0.15,9,42.5,59.411,66.398,36.375,35.685,0.0
4.936,7.976,34.5,44.8,1.02,1.14,0.648,0.623,462.59,10.3,11,58,0,14,34,0,60,20,0,0,11,9,3,0,26,12,1,0,6,5,0,1,32,0,0,8.6,0.15,9,42.5,59.16,66.109,37.568,36.157,0.0
4.699,7.977,42.9,41.3,1.017,1.124,0.669,0.653,502.57,6.3,22,63,0,25,40,0,66,27,0,0,21,6,3,0,26,10,0,0,4,6,0,0,37,0,0,9.5,0.136,9,54.0,64.091,70.817,42.125,41.169,0.0
3.796,8.142,43.3,40.0,1.02,1.123,0.673,0.661,488.54,6.7,22,60,0,25,39,0,63,26,0,0,21,5,3,0,24,10,0,0,4,6,0,0,36,0,0,10.0,0.143,9,53.0,61.207,67.402,40.364,39.642,0.0
4.721,8.677,42.1,38.6,1.025,1.121,0.689,0.672,494.57,7.0,21,57,0,24,38,0,60,24,0,0,19,5,3,0,22,11,1,0,4,6,0,1,35,0,0,10.5,0.15,9,51.5,58.4,63.906,39.25,38.303,0.0
6.398,8.206,44.3,39.3,1.02,1.121,0.678,0.666,500.55,6.6,17,61,0,22,41,0,65,27,0,0,21,6,5,0,24,10,0,0,4,6,0,0,37,0,0,9.8,0.123,8,54.5,62.207,68.402,41.364,40.642,0.0
4.771,7.781,36.8,43.9,1.023,1.139,0.638,0.626,443.51,8.8,12,57,0,15,34,0,59,21,0,0,13,8,3,0,25,11,0,0,5,6,0,0,32,0,0,10.5,0.153,9,43.0,58.309,64.9,36.37,35.664,0.0
6.0,8.221,36.5,40.4,1.03,1.143,0.647,0.643,427.47,13.5,16,52,0,19,33,0,54,19,0,0,15,4,3,0,21,12,0,0,7,5,0,0,31,0,0,9.6,0.167,9,44.0,53.534,59.442,33.642,33.411,0.0
5.377,8.1,34.5,41.8,1.032,1.147,0.634,0.63,445.49,12.7,12,55,0,15,34,0,57,19,0,0,13,6,3,0,23,13,0,0,7,6,0,0,32,0,0,10.9,0.158,9,43.0,56.745,63.066,34.858,34.653,0.0
5.276,8.292,39.6,39.6,1.029,1.133,0.657,0.653,439.47,9.4,16,53,0,20,34,0,55,21,0,0,17,4,4,0,21,11,0,0,5,6,0,0,32,0,0,11.3,0.145,8,46.0,54.542,60.07,34.847,34.61,0.0
6.523,8.027,38.2,41.8,1.026,1.136,0.647,0.639,441.49,9.1,16,55,0,19,34,0,57,21,0,0,15,6,3,0,23,11,0,0,5,6,0,0,32,0,0,10.9,0.175,10,45.0,56.425,62.485,35.608,35.137,0.0
3.602,9.599,38.0,36.0,1.041,1.13,0.692,0.682,479.94,10.0,16,50,0,19,34,0,52,19,1,0,15,4,3,0,18,13,2,0,5,6,0,1,32,0,1,12.0,0.154,8,45.0,52.058,56.518,34.591,34.098,2.0
5.292,8.91,38.0,38.0,1.035,1.131,0.675,0.665,445.5,10.0,16,50,0,19,33,0,52,19,0,0,15,4,3,0,19,12,1,0,5,6,0,1,31,0,0,12.0,0.154,8,44.0,51.734,56.574,33.733,33.271,0.0
5.721,8.22,38.5,40.4,1.03,1.136,0.651,0.646,427.46,9.6,16,52,0,19,33,0,54,20,0,0,15,5,3,0,21,11,0,0,5,6,0,0,31,0,0,11.5,0.167,9,44.0,53.542,59.07,33.847,33.61,0.0
5.0,7.938,33.9,42.9,1.027,1.149,0.632,0.624,444.51,14.3,12,56,0,15,34,0,58,19,0,0,13,6,3,0,24,13,0,0,8,5,0,0,32,0,0,8.9,0.155,9,43.0,57.52,64.355,35.409,34.96,0.0
4.176,8.077,42.4,40.7,1.02,1.125,0.667,0.655,476.53,6.8,17,59,0,21,37,0,61,25,0,2,17,6,3,0,24,10,0,0,4,6,0,0,35,1,0,10.2,0.164,10,50.5,60.207,66.402,39.364,38.642,0.0
