pXC50,AMW,C.,H.,Me,Mi,Mp,Mv,MW,N.,nAB,nAT,nB,nBM,nBO,nBR,nBT,nC,nCL,nCsp,nCsp2,nCsp3,nDB,nF,nH,nHet,nHM,nI,nN,nO,nP,nS,nSK,nTB,nX,O.,RBF,RBN,SCBO,Se,Si,Sp,Sv,X.
4.301,7.619,34.8,47.8,1.009,1.136,0.65,0.612,350.49,8.7,10,46,0,12,25,0,47,16,0,0,9,7,2,0,22,8,1,0,4,3,0,1,24,0,0,6.5,0.106,5,32.0,46.418,52.278,29.887,28.158,0.0
4.34,7.722,37.8,46.7,1.007,1.128,0.664,0.625,347.48,6.7,11,45,0,13,25,0,46,17,0,0,11,6,2,0,21,7,1,0,3,3,0,1,24,0,0,6.7,0.109,5,32.5,45.316,50.78,29.881,28.137,0.0
6.143,7.939,38.1,45.2,1.01,1.128,0.67,0.634,333.45,7.1,11,42,0,13,24,0,43,16,0,0,11,5,2,0,19,7,1,0,3,3,0,1,23,0,0,7.1,0.093,4,31.5,42.433,47.365,28.12,26.61,0.0
4.301,6.968,31.9,53.2,1.002,1.141,0.626,0.579,327.5,6.4,5,47,0,7,22,0,47,15,0,0,5,10,2,0,25,7,1,0,3,3,0,1,22,0,0,6.4,0.128,6,26.5,47.083,53.61,29.404,27.191,0.0
5.125,7.531,37.5,47.9,1.004,1.129,0.659,0.618,361.51,6.3,11,48,0,13,26,0,49,18,0,0,11,7,2,0,23,7,1,0,3,3,0,1,25,0,0,6.3,0.102,5,33.5,48.2,54.195,31.642,29.664,0.0
4.301,7.706,32.6,47.8,1.016,1.141,0.638,0.606,354.48,8.7,5,46,0,8,25,0,47,15,0,0,6,9,3,0,22,9,1,0,4,4,0,1,24,0,0,8.7,0.085,4,30.5,46.745,52.488,29.341,27.873,0.0
6.495,7.907,43.8,43.8,1.0,1.116,0.696,0.655,379.52,6.3,17,48,0,19,29,0,50,21,0,0,17,4,2,0,21,6,1,0,3,2,0,1,27,0,0,4.2,0.08,4,39.5,47.989,53.571,33.426,31.422,0.0
4.301,8.806,36.7,40.8,1.042,1.152,0.651,0.643,431.48,6.1,11,49,0,13,30,0,50,18,0,0,11,7,2,3,20,11,1,0,3,4,0,1,29,0,3,8.2,0.12,6,37.5,51.065,56.424,31.909,31.528,6.1
4.301,6.968,31.9,53.2,1.002,1.141,0.626,0.579,327.5,6.4,5,47,0,7,22,0,47,15,0,0,5,10,2,0,25,7,1,0,3,3,0,1,22,0,0,6.4,0.128,6,26.5,47.083,53.61,29.404,27.191,0.0
7.155,7.203,36.5,50.0,0.997,1.133,0.653,0.606,374.56,7.7,11,52,0,13,27,0,53,19,0,0,11,8,2,0,26,7,1,0,4,2,0,1,26,0,0,3.8,0.113,6,34.5,51.858,58.899,33.955,31.497,0.0
4.614,7.704,36.7,46.9,1.011,1.131,0.655,0.62,377.51,6.1,11,49,0,13,27,0,50,18,0,0,11,7,2,0,23,8,1,0,3,4,0,1,26,0,0,8.2,0.12,6,34.5,49.527,55.405,32.097,30.379,0.0
10.194,8.272,37.3,44.1,1.01,1.134,0.679,0.642,488.07,11.9,17,59,0,18,36,0,62,22,1,0,14,8,1,0,26,11,2,0,7,2,0,1,33,0,1,3.4,0.113,7,45.5,59.603,66.923,40.068,37.862,1.7
4.796,8.21,48.6,37.1,1.001,1.119,0.716,0.692,287.35,14.3,22,35,0,22,25,0,38,17,0,0,16,1,0,0,13,5,0,0,5,0,0,0,22,0,0,0.0,0.053,2,36.0,35.043,39.152,25.074,24.214,0.0
