pXC50,AMW,C.,H.,Me,Mi,Mp,Mv,MW,N.,nAB,nAT,nB,nBM,nBO,nBR,nBT,nC,nCL,nCsp,nCsp2,nCsp3,nDB,nF,nH,nHet,nHM,nI,nN,nO,nP,nS,nSK,nTB,nX,O.,RBF,RBN,SCBO,Se,Si,Sp,Sv,X.
4.26,7.779,38.5,46.2,1.012,1.126,0.66,0.627,404.53,3.8,12,52,0,15,30,0,54,20,0,0,13,7,3,0,24,8,1,0,2,5,0,1,28,0,0,9.6,0.093,5,39,52.636,58.531,34.307,32.599,0
4.523,8.415,36.8,43.9,1.02,1.126,0.674,0.641,479.63,5.3,12,57,0,16,34,0,59,21,0,0,14,7,4,0,25,11,2,0,3,6,0,2,32,0,0,10.5,0.119,7,44,58.142,64.159,38.415,36.522,0
4.699,8.133,36.8,43.9,1.024,1.131,0.653,0.632,463.56,5.3,12,57,0,16,34,0,59,21,0,0,14,7,4,0,25,11,1,0,3,7,0,1,32,0,0,12.3,0.119,7,44,58.393,64.448,37.222,36.05,0
4.046,7.975,37.9,44.8,1.02,1.127,0.655,0.63,462.57,3.4,12,58,0,16,34,0,60,22,0,0,14,8,4,0,26,10,1,0,2,7,0,1,32,0,0,12.1,0.133,8,44,59.174,65.365,37.977,36.555,0
5.0,8.224,39.3,42.9,1.023,1.124,0.665,0.643,460.55,3.6,12,56,0,17,34,0,58,22,0,0,16,6,5,0,24,10,1,0,2,7,0,1,32,0,0,12.5,0.121,7,45,57.291,62.95,37.216,36.028,0
4.699,7.975,37.9,44.8,1.02,1.127,0.655,0.63,462.57,3.4,12,58,0,16,34,0,60,22,0,0,14,8,4,0,26,10,1,0,2,7,0,1,32,0,0,12.1,0.133,8,44,59.174,65.365,37.977,36.555,0
4.155,7.463,35.9,48.4,1.011,1.133,0.641,0.608,477.64,4.7,12,64,0,15,35,0,66,23,0,0,13,10,3,0,31,10,1,0,3,6,0,1,33,0,0,9.4,0.136,9,44,64.716,72.484,41.051,38.915,0
4.921,7.661,36.4,47.0,1.016,1.132,0.644,0.616,505.65,4.5,12,66,0,16,37,0,68,24,0,0,14,10,4,0,31,11,1,0,3,7,0,1,35,0,0,10.6,0.162,11,47,67.043,74.694,42.506,40.63,0
5.301,7.653,35.7,47.1,1.018,1.133,0.639,0.612,535.68,4.3,12,70,0,16,39,0,72,25,0,0,14,11,4,0,33,12,1,0,3,8,0,1,37,0,0,11.4,0.167,12,49,71.254,79.318,44.722,42.872,0
6.301,7.849,35.8,45.7,1.025,1.133,0.637,0.618,635.76,3.7,12,81,0,18,46,0,83,29,0,0,16,13,6,0,37,15,1,0,3,11,0,1,44,0,0,13.6,0.205,17,58,83.003,91.777,51.608,50.07,0
4.824,8.478,40.6,40.6,1.029,1.122,0.67,0.656,542.61,3.1,18,64,0,23,40,0,66,26,0,0,21,5,5,0,26,12,1,0,2,9,0,1,38,0,0,14.1,0.182,12,54,65.829,71.784,42.886,41.985,0
5.699,7.966,36.2,44.9,1.025,1.132,0.644,0.624,549.66,4.3,12,69,0,17,40,0,71,25,0,0,15,10,5,0,31,13,1,0,3,9,0,1,38,0,0,13.0,0.169,12,51,70.698,78.112,44.415,43.06,0
5.699,7.829,36.1,45.8,1.022,1.132,0.641,0.619,563.69,4.2,12,72,0,17,41,0,74,26,0,0,15,11,5,0,33,13,1,0,3,9,0,1,39,0,0,12.5,0.176,13,52,73.582,81.528,46.176,44.586,0
