pXC50,AMW,C.,H.,Me,Mi,Mp,Mv,MW,N.,nAB,nAT,nB,nBM,nBO,nBR,nBT,nC,nCL,nCsp,nCsp2,nCsp3,nDB,nF,nH,nHet,nHM,nI,nN,nO,nP,nS,nSK,nTB,nX,O.,RBF,RBN,SCBO,Se,Si,Sp,Sv,X.
6.0,7.205,41.5,48.8,0.995,1.13,0.664,0.619,590.85,4.9,23,82,0,24,45,0,85,34,0,0,22,12,1,2,40,8,1,0,4,1,0,1,42,0,2,1.2,0.188,16,57.5,81.625,92.691,54.467,50.763,2.4
7.097,7.343,40.5,47.6,1.0,1.124,0.662,0.623,616.85,4.8,27,84,0,27,48,0,88,34,0,0,22,12,0,0,40,10,1,0,4,5,0,1,44,0,0,6.0,0.205,18,61.5,84.025,94.434,55.648,52.329,0.0
5.301,7.566,47.2,44.4,0.989,1.11,0.705,0.658,544.77,5.6,33,72,0,33,45,0,77,34,0,0,28,6,0,0,32,6,1,0,4,1,0,1,40,0,0,1.4,0.143,11,61.5,71.181,79.935,50.785,47.363,0.0
6.0,8.028,40.7,44.4,1.008,1.124,0.679,0.644,650.26,6.2,27,81,0,29,49,0,85,33,1,0,22,11,2,0,36,12,2,0,5,5,0,1,45,0,1,6.2,0.188,16,64.5,81.683,91.046,54.989,52.124,1.2
5.489,8.135,46.6,42.5,0.997,1.107,0.717,0.671,593.82,4.1,33,73,0,33,47,0,78,34,0,0,28,6,0,0,31,8,2,0,3,3,0,2,42,0,0,4.1,0.141,11,63.5,72.811,80.776,52.336,48.958,0.0
6.056,8.196,41.5,43.1,1.002,1.12,0.702,0.657,532.75,9.2,27,65,0,27,41,0,69,27,0,0,20,7,0,0,28,10,2,0,6,2,0,2,37,0,0,3.1,0.174,12,54.5,65.138,72.816,45.614,42.727,0.0
6.301,7.046,41.2,49.4,0.991,1.123,0.665,0.617,598.88,4.7,27,85,0,27,47,0,89,35,0,0,22,13,0,0,42,8,1,0,4,3,0,1,43,0,0,3.5,0.191,17,60.5,84.254,95.43,56.501,52.426,0.0
7.097,6.965,40.9,50.0,0.99,1.123,0.662,0.613,612.91,4.5,27,88,0,27,48,0,92,36,0,0,22,14,0,0,44,8,1,0,4,3,0,1,44,0,0,3.4,0.196,18,61.5,87.138,98.845,58.262,53.953,0.0
6.495,7.211,42.7,48.0,0.99,1.12,0.677,0.628,540.79,5.3,27,75,0,27,43,0,79,32,0,0,22,10,0,0,36,7,1,0,4,2,0,1,39,0,0,2.7,0.152,12,56.5,74.276,83.975,50.762,47.131,0.0
7.046,7.183,43.1,48.3,0.984,1.119,0.686,0.631,416.64,6.9,22,58,0,22,33,0,61,25,0,0,18,7,0,0,28,5,1,0,4,0,0,1,30,0,0,0.0,0.148,9,44.0,57.087,64.896,39.807,36.594,0.0
6.699,7.786,43.8,44.9,0.997,1.114,0.695,0.649,692.97,4.5,34,89,0,34,54,0,94,39,0,0,30,9,0,0,40,10,2,0,4,4,0,2,49,0,0,4.5,0.17,16,71.0,88.774,99.144,61.841,57.801,0.0
7.222,7.097,41.0,49.5,0.985,1.123,0.677,0.62,745.17,7.6,34,105,0,34,58,0,110,43,0,0,30,13,0,0,52,10,2,0,8,0,0,2,53,0,0,0.0,0.145,16,75.0,103.406,117.961,71.092,65.135,0.0
5.16,7.847,47.9,43.8,0.985,1.105,0.726,0.669,572.85,5.5,34,73,0,34,46,0,78,35,0,0,30,5,0,0,32,6,2,0,4,0,0,2,41,0,0,0.0,0.154,12,63.0,71.93,80.646,52.978,48.835,0.0
4.254,7.504,46.6,45.2,0.99,1.11,0.699,0.652,547.77,4.1,32,73,0,32,45,0,78,34,0,0,27,7,0,0,33,6,1,0,3,2,0,1,40,0,0,2.7,0.141,11,61.0,72.29,81.062,50.995,47.583,0.0
5.438,8.196,41.5,43.1,1.002,1.12,0.702,0.657,532.75,9.2,27,65,0,27,41,0,69,27,0,0,20,7,0,0,28,10,2,0,6,2,0,2,37,0,0,3.1,0.174,12,54.5,65.138,72.816,45.614,42.727,0.0
6.194,7.562,44.9,44.9,0.994,1.116,0.692,0.649,589.82,6.4,33,78,0,33,48,0,83,35,0,0,28,7,0,0,35,8,1,0,5,2,0,1,43,0,0,2.6,0.157,13,64.5,77.494,87.058,54.006,50.626,0.0
7.046,7.211,41.3,48.0,0.99,1.125,0.674,0.626,540.8,8.0,27,75,0,27,43,0,79,31,0,0,22,9,0,0,36,8,1,0,6,1,0,1,39,0,0,1.3,0.152,12,56.5,74.269,84.347,50.557,46.932,0.0
