pXC50,AMW,C.,H.,Me,Mi,Mp,Mv,MW,N.,nAB,nAT,nB,nBM,nBO,nBR,nBT,nC,nCL,nCsp,nCsp2,nCsp3,nDB,nF,nH,nHet,nHM,nI,nN,nO,nP,nS,nSK,nTB,nX,O.,RBF,RBN,SCBO,Se,Si,Sp,Sv,X.
8.706,6.677,38.1,50.8,0.991,1.136,0.641,0.598,420.62,9.5,16,63,0,16,35,0,67,24,0,0,12,12,0,0,32,7,0,0,6,1,0,0,31,0,0,1.6,0.075,5,43.0,62.425,71.597,40.387,37.692,0.0
4.748,10.237,48.4,29.0,1.041,1.128,0.743,0.737,317.34,9.7,17,31,0,18,24,0,33,15,0,0,15,0,1,2,9,7,1,0,3,1,0,1,22,0,2,3.2,0.091,3,33.5,32.269,34.965,23.04,22.84,6.5
4.173,7.538,42.1,47.4,0.991,1.117,0.69,0.636,286.43,5.3,12,38,0,12,22,0,40,16,0,0,10,6,0,0,18,4,1,0,2,1,0,1,20,0,0,2.6,0.05,2,28.0,37.676,42.448,26.205,24.159,0.0
4.18,8.074,43.8,43.8,0.997,1.113,0.709,0.66,258.37,6.3,12,32,0,12,20,0,34,14,0,0,10,4,0,0,14,4,1,0,2,1,0,1,18,0,0,3.1,0.0,0,26.0,31.909,35.617,22.682,21.106,0.0
4.787,7.838,37.9,44.8,1.009,1.133,0.667,0.633,454.61,10.3,16,58,0,16,37,0,63,22,0,0,10,12,0,0,26,10,1,0,6,3,0,1,32,0,0,5.2,0.063,4,45.0,58.505,65.69,38.659,36.728,0.0
4.174,6.824,38.6,50.0,0.996,1.134,0.64,0.602,477.67,7.1,16,70,0,17,39,0,74,27,0,0,13,14,1,0,35,8,0,0,5,3,0,0,35,0,0,4.3,0.068,5,48.0,69.745,79.348,44.813,42.153,0.0
4.874,9.228,42.9,40.5,1.001,1.104,0.756,0.691,387.59,7.1,16,42,0,17,28,0,45,18,0,0,13,5,1,0,17,7,3,0,3,1,0,3,25,0,0,2.4,0.111,5,37.0,42.047,46.371,31.745,29.028,0.0
4.349,10.119,40.6,34.4,1.03,1.136,0.735,0.707,323.81,15.6,16,32,0,16,23,0,34,13,1,0,11,2,0,1,11,8,2,0,5,0,0,1,21,0,2,0.0,0.059,2,31.0,32.956,36.356,23.517,22.612,6.3
4.789,8.868,40.5,38.1,1.026,1.125,0.692,0.674,372.44,9.5,16,42,0,18,28,0,44,17,0,0,15,2,2,0,16,9,1,0,4,4,0,1,26,0,0,9.5,0.091,4,38.0,43.094,47.242,29.057,28.293,0.0
4.174,8.533,39.1,43.5,1.013,1.118,0.695,0.653,392.54,4.3,12,46,0,15,28,0,48,18,0,0,13,5,3,0,20,8,2,0,2,4,0,2,26,0,0,8.7,0.104,5,37.0,46.618,51.411,31.977,30.017,0.0
4.363,8.935,42.5,37.5,1.025,1.119,0.701,0.682,357.42,7.5,12,40,0,15,27,0,42,17,0,0,15,2,3,0,15,8,1,0,3,4,0,1,25,0,0,10.0,0.095,4,36.0,40.993,44.744,28.051,27.271,0.0
4.267,9.104,50.0,36.4,0.997,1.098,0.77,0.719,200.28,9.1,15,22,0,15,16,0,24,11,0,0,11,0,0,0,8,3,1,0,2,0,0,1,14,0,0,0.0,0.0,0,23.5,21.931,24.162,16.943,15.81,0.0
