pXC50,AMW,C.,H.,Me,Mi,Mp,Mv,MW,N.,nAB,nAT,nB,nBM,nBO,nBR,nBT,nC,nCL,nCsp,nCsp2,nCsp3,nDB,nF,nH,nHet,nHM,nI,nN,nO,nP,nS,nSK,nTB,nX,O.,RBF,RBN,SCBO,Se,Si,Sp,Sv,X.
9.495,7.26,44.2,46.2,0.997,1.127,0.669,0.634,377.5,5.8,17,52,0,18,31,0,55,23,0,0,16,7,1,1,24,5,0,0,3,1,0,0,28,0,1,1.9,0.091,5,40.5,51.865,58.611,34.785,32.957,1.9
9.553,6.857,42.4,49.2,0.99,1.131,0.659,0.616,404.58,6.8,17,59,0,17,34,0,63,25,0,0,15,10,0,1,29,5,0,0,4,0,0,0,30,0,1,0.0,0.079,5,42.5,58.407,66.731,38.858,36.317,1.7
8.377,7.663,45.7,45.7,0.992,1.118,0.7,0.65,352.51,4.3,17,46,0,17,28,0,49,21,0,0,15,6,0,1,21,4,1,0,2,0,0,1,25,0,1,0.0,0.061,3,36.5,45.629,51.408,32.211,29.881,2.2
8.824,7.856,44.4,44.4,0.997,1.122,0.699,0.653,353.5,6.7,17,45,0,17,28,0,48,20,0,0,14,6,0,1,20,5,1,0,3,0,0,1,25,0,1,0.0,0.063,3,36.5,44.847,50.491,31.455,29.376,2.2
9.078,7.137,44.7,46.8,0.993,1.127,0.672,0.632,335.46,6.4,17,47,0,17,28,0,50,21,0,0,15,6,0,1,22,4,0,0,3,0,0,0,25,0,1,0.0,0.06,3,36.5,46.654,52.987,31.569,29.716,2.1
7.58,6.987,43.2,47.7,0.991,1.124,0.666,0.625,307.43,6.8,16,44,0,16,26,0,47,19,0,0,13,6,0,0,21,4,0,0,3,1,0,0,23,0,0,2.3,0.064,3,34.0,43.585,49.441,29.324,27.52,0.0
9.0,7.487,44.7,46.8,0.989,1.119,0.691,0.642,351.91,6.4,17,47,0,17,28,0,50,21,1,0,15,6,0,0,22,4,1,0,3,0,0,0,25,0,1,0.0,0.06,3,36.5,46.465,52.591,32.489,30.16,2.1
7.955,6.987,43.2,47.7,0.991,1.124,0.666,0.625,307.43,6.8,16,44,0,16,26,0,47,19,0,0,13,6,0,0,21,4,0,0,3,1,0,0,23,0,0,2.3,0.064,3,34.0,43.585,49.441,29.324,27.52,0.0
7.377,7.464,41.5,47.2,0.995,1.121,0.678,0.632,395.57,5.7,17,53,0,19,31,0,56,22,0,0,15,7,2,0,25,6,1,0,3,2,0,1,28,0,0,3.8,0.071,4,41.5,52.756,59.401,35.949,33.476,0.0
9.276,7.028,42.6,48.1,0.995,1.13,0.658,0.62,379.52,5.6,17,54,0,17,31,0,57,23,0,0,15,8,0,1,26,5,0,0,3,1,0,0,28,0,1,1.9,0.105,6,39.5,53.749,61.026,35.546,33.484,1.9
8.959,7.119,43.6,47.3,0.995,1.128,0.664,0.627,391.53,5.5,17,55,0,17,33,0,59,24,0,0,15,9,0,1,26,5,0,0,3,1,0,0,29,0,1,1.8,0.085,5,41.5,54.749,62.026,36.546,34.484,1.8
7.26,7.709,44.0,44.0,1.011,1.142,0.664,0.64,385.47,6.0,17,50,0,17,31,0,53,22,0,0,15,7,0,3,22,6,0,0,3,0,0,0,28,0,3,0.0,0.057,3,39.5,50.563,57.081,33.205,32.009,6.0
7.807,7.343,45.8,45.8,0.999,1.13,0.672,0.638,352.46,4.2,17,48,0,17,29,0,51,22,0,0,16,6,0,2,22,4,0,0,2,0,0,0,26,0,2,0.0,0.059,3,37.5,47.949,54.243,32.262,30.604,4.2
8.77,6.99,44.0,48.0,0.991,1.128,0.667,0.625,349.49,6.0,17,50,0,17,29,0,53,22,0,0,15,7,0,1,24,4,0,0,3,0,0,0,26,0,1,0.0,0.057,3,37.5,49.538,56.402,33.33,31.242,2.0
9.553,7.01,42.3,48.1,0.993,1.133,0.66,0.62,364.51,7.7,17,52,0,17,30,0,55,22,0,0,15,7,0,1,25,5,0,0,4,0,0,0,27,0,1,0.0,0.091,5,38.5,51.64,58.9,34.336,32.264,1.9
9.149,7.166,43.1,47.1,0.997,1.13,0.662,0.627,365.49,5.9,17,51,0,17,30,0,54,22,0,0,15,7,0,1,24,5,0,0,3,1,0,0,27,0,1,2.0,0.093,5,38.5,50.865,57.611,33.785,31.957,2.0
7.924,7.352,43.2,47.7,0.985,1.117,0.694,0.636,323.5,6.8,16,44,0,16,26,0,47,19,0,0,13,6,0,0,21,4,1,0,3,0,0,1,23,0,0,0.0,0.064,3,34.0,43.334,49.152,30.517,27.993,0.0
8.921,8.816,44.7,44.7,0.998,1.124,0.7,0.654,414.35,6.4,17,47,0,17,29,1,50,21,0,0,15,6,0,1,21,5,1,0,3,0,0,0,26,0,2,0.0,0.06,3,37.5,46.883,52.828,32.921,30.741,4.3
6.0,7.414,44.7,44.7,0.997,1.129,0.677,0.643,348.46,8.5,18,47,0,18,29,0,50,21,0,0,15,6,0,1,21,5,0,0,4,0,0,0,26,0,1,0.0,0.06,3,38.0,46.872,53.07,31.813,30.21,2.1
7.301,6.947,43.8,47.9,0.989,1.122,0.668,0.626,333.47,6.3,17,48,0,17,28,0,51,21,0,0,15,6,0,0,23,4,0,0,3,1,0,0,25,0,0,2.1,0.059,3,36.5,47.469,53.856,32.086,30.047,0.0
7.627,7.137,44.7,46.8,0.993,1.127,0.672,0.632,335.46,6.4,17,47,0,17,28,0,50,21,0,0,15,6,0,1,22,4,0,0,3,0,0,0,25,0,1,0.0,0.06,3,36.5,46.654,52.987,31.569,29.716,2.1
8.377,6.859,43.4,49.1,0.989,1.129,0.662,0.618,363.52,5.7,17,53,0,17,30,0,56,23,0,0,15,8,0,1,26,4,0,0,3,0,0,0,27,0,1,0.0,0.089,5,38.5,52.421,59.817,35.091,32.769,1.9
9.357,7.87,44.7,44.7,1.0,1.126,0.69,0.65,369.9,6.4,17,47,0,17,29,0,50,21,1,0,15,6,0,1,21,5,1,0,3,0,0,0,26,0,2,0.0,0.06,3,37.5,46.978,52.931,32.427,30.543,4.3
7.337,7.872,43.1,43.1,1.017,1.143,0.66,0.642,401.47,5.9,17,51,0,17,32,0,54,22,0,0,15,7,0,3,22,7,0,0,3,1,0,0,29,0,3,2.0,0.074,4,40.5,51.89,58.291,33.66,32.724,5.9
8.509,6.755,44.7,48.9,0.982,1.12,0.673,0.624,317.47,6.4,17,47,0,17,27,0,50,21,0,0,15,6,0,0,23,3,0,0,3,0,0,0,24,0,0,0.0,0.06,3,35.5,46.141,52.647,31.631,29.332,0.0
9.0,6.99,44.0,48.0,0.991,1.128,0.667,0.625,349.49,6.0,17,50,0,17,29,0,53,22,0,0,15,7,0,1,24,4,0,0,3,0,0,0,26,0,1,0.0,0.057,3,37.5,49.538,56.402,33.33,31.242,2.0
9.086,7.061,41.4,48.3,0.999,1.132,0.651,0.616,409.55,5.2,17,58,0,17,33,0,61,24,0,0,15,9,0,1,28,6,0,0,3,2,0,0,30,0,1,3.4,0.098,6,41.5,57.96,65.651,37.762,35.725,1.7
8.873,6.904,42.1,49.1,0.994,1.131,0.655,0.614,393.55,5.3,17,57,0,17,32,0,60,24,0,0,15,9,0,1,28,5,0,0,3,1,0,0,29,0,1,1.8,0.117,7,40.5,56.632,64.442,37.307,35.011,1.8
9.221,7.191,41.8,47.3,1.001,1.132,0.655,0.622,395.52,5.5,17,55,0,17,32,0,58,23,0,0,15,8,0,1,26,6,0,0,3,2,0,0,29,0,1,3.6,0.103,6,40.5,55.076,62.236,36.0,34.199,1.8
9.086,7.317,43.1,46.2,1.003,1.127,0.661,0.63,475.61,4.6,22,65,0,22,39,0,69,28,0,0,19,9,0,1,30,7,0,0,3,3,0,0,35,0,1,4.6,0.13,9,50.0,65.17,73.276,42.978,40.967,1.5
9.027,6.904,42.1,49.1,0.994,1.131,0.655,0.614,393.55,5.3,17,57,0,17,32,0,60,24,0,0,15,9,0,1,28,5,0,0,3,1,0,0,29,0,1,1.8,0.083,5,40.5,56.632,64.442,37.307,35.011,1.8
9.319,7.028,42.6,48.1,0.995,1.13,0.658,0.62,379.52,5.6,17,54,0,17,31,0,57,23,0,0,15,8,0,1,26,5,0,0,3,1,0,0,28,0,1,1.9,0.088,5,39.5,53.749,61.026,35.546,33.484,1.9
9.149,6.904,42.1,49.1,0.994,1.131,0.655,0.614,393.55,5.3,17,57,0,17,32,0,60,24,0,0,15,9,0,1,28,5,0,0,3,1,0,0,29,0,1,1.8,0.1,6,40.5,56.632,64.442,37.307,35.011,1.8
9.42,6.793,41.7,50.0,0.992,1.131,0.651,0.609,407.58,5.0,17,60,0,17,33,0,63,25,0,0,15,10,0,1,30,5,0,0,3,1,0,0,30,0,1,1.7,0.111,7,41.5,59.516,67.857,39.069,36.537,1.7
