pXC50,AMW,C.,H.,Me,Mi,Mp,Mv,MW,N.,nAB,nAT,nB,nBM,nBO,nBR,nBT,nC,nCL,nCsp,nCsp2,nCsp3,nDB,nF,nH,nHet,nHM,nI,nN,nO,nP,nS,nSK,nTB,nX,O.,RBF,RBN,SCBO,Se,Si,Sp,Sv,X.
6.398,9.117,28.8,39.7,1.053,1.149,0.643,0.635,665.51,9.6,10,73,0,15,48,0,77,21,0,0,10,11,5,0,29,23,2,0,7,14,2,0,44,0,0,19.2,0.143,11,58,76.847,83.85,46.903,46.326,0
5.444,5.65,32.0,60.0,0.985,1.145,0.592,0.537,141.24,4.0,0,25,0,1,10,0,25,8,0,0,1,7,1,0,15,2,0,0,1,1,0,0,10,0,0,4.0,0.08,2,11,24.614,28.614,14.79,13.424,0
5.229,5.768,34.5,58.6,0.983,1.139,0.605,0.55,167.28,3.4,0,29,0,1,13,0,30,10,0,0,1,9,1,0,17,2,0,0,1,1,0,0,12,0,0,3.4,0.067,2,14,28.498,33.029,17.551,15.951,0
4.854,5.461,32.3,61.3,0.98,1.143,0.591,0.532,169.3,3.2,0,31,0,1,12,0,31,10,0,0,1,9,1,0,19,2,0,0,1,1,0,0,12,0,0,3.2,0.097,3,13,30.382,35.445,18.313,16.477,0
5.409,5.957,31.6,57.9,0.992,1.147,0.593,0.546,113.18,5.3,0,19,0,1,8,0,19,6,0,0,1,5,1,0,11,2,0,0,1,1,0,0,8,0,0,5.3,0.053,1,9,18.847,21.784,11.267,10.37,0
4.658,5.809,26.7,60.0,0.998,1.158,0.567,0.523,87.14,6.7,0,15,0,1,5,0,14,4,0,0,1,3,1,0,9,2,0,0,1,1,0,0,6,0,0,6.7,0.071,1,6,14.964,17.369,8.506,7.843,0
5.745,5.894,34.6,57.7,0.985,1.139,0.607,0.555,153.25,3.8,0,26,0,1,12,0,27,9,0,0,1,8,1,0,15,2,0,0,1,1,0,0,11,0,0,3.8,0.074,2,13,25.614,29.614,15.79,14.424,0
5.252,5.809,26.7,60.0,0.998,1.158,0.567,0.523,87.14,6.7,0,15,0,1,5,0,14,4,0,0,1,3,1,0,9,2,0,0,1,1,0,0,6,0,0,6.7,0.143,2,6,14.964,17.369,8.506,7.843,0
5.26,5.621,27.8,61.1,0.992,1.155,0.57,0.521,101.17,5.6,0,18,0,1,6,0,17,5,0,0,1,4,1,0,11,2,0,0,1,1,0,0,7,0,0,5.6,0.118,2,7,17.847,20.784,10.267,9.37,0
5.347,5.545,32.1,60.7,0.982,1.144,0.591,0.534,155.27,3.6,0,28,0,1,11,0,28,9,0,0,1,8,1,0,17,2,0,0,1,1,0,0,11,0,0,3.6,0.107,3,12,27.498,32.029,16.551,14.951,0
