pXC50,AMW,C.,H.,Me,Mi,Mp,Mv,MW,N.,nAB,nAT,nB,nBM,nBO,nBR,nBT,nC,nCL,nCsp,nCsp2,nCsp3,nDB,nF,nH,nHet,nHM,nI,nN,nO,nP,nS,nSK,nTB,nX,O.,RBF,RBN,SCBO,Se,Si,Sp,Sv,X.
5.347,9.463,54.5,29.1,1.037,1.095,0.731,0.739,520.46,0.0,31,55,0,33,46,0,62,30,0,0,28,2,2,0,16,9,0,0,0,9,0,0,39,0,0,16.4,0.016,1,63.5,57.015,60.206,40.182,40.648,0.0
6.553,13.476,47.1,29.4,1.044,1.115,0.791,0.755,458.2,5.9,12,34,0,14,27,0,37,16,0,0,14,2,2,2,10,8,2,0,2,2,0,0,24,0,2,5.9,0.081,3,35.0,35.491,37.903,26.886,25.665,5.9
5.222,12.418,47.1,35.3,1.014,1.095,0.794,0.732,422.22,5.9,12,34,0,14,25,0,37,16,0,0,14,2,2,0,12,6,2,0,2,2,0,0,22,0,0,5.9,0.081,3,33.0,34.465,37.224,27.011,24.898,0.0
6.108,11.791,45.9,37.8,1.009,1.098,0.778,0.714,436.25,5.4,12,37,0,14,26,0,40,17,0,0,14,3,2,0,14,6,2,0,2,2,0,0,23,0,0,5.4,0.1,4,34.0,37.349,40.639,28.773,26.425,0.0
5.987,11.257,45.0,40.0,1.006,1.101,0.763,0.699,450.28,5.0,12,40,0,14,27,0,43,18,0,0,14,4,2,0,16,6,2,0,2,2,0,0,24,0,0,5.0,0.116,5,35.0,40.232,44.054,30.534,27.952,0.0
5.71,10.798,44.2,41.9,1.003,1.104,0.751,0.686,464.31,4.7,12,43,0,14,28,0,46,19,0,0,14,5,2,0,18,6,2,0,2,2,0,0,25,0,0,4.7,0.13,6,36.0,43.116,47.469,32.296,29.479,0.0
5.78,10.399,43.5,43.5,1.0,1.106,0.74,0.674,478.34,4.3,12,46,0,14,29,0,49,20,0,0,14,6,2,0,20,6,2,0,2,2,0,0,26,0,0,4.3,0.143,7,37.0,46.0,50.884,34.057,31.006,0.0
5.233,10.048,42.9,44.9,0.998,1.108,0.731,0.664,492.37,4.1,12,49,0,14,30,0,52,21,0,0,14,7,2,0,22,6,2,0,2,2,0,0,27,0,0,4.1,0.154,8,38.0,48.883,54.3,35.818,32.532,0.0
5.348,9.738,42.3,46.2,0.996,1.11,0.723,0.655,506.4,3.8,12,52,0,14,31,0,55,22,0,0,14,8,2,0,24,6,2,0,2,2,0,0,28,0,0,3.8,0.164,9,39.0,51.767,57.715,37.58,34.059,0.0
4.893,10.825,45.5,40.9,1.003,1.102,0.757,0.693,476.32,4.5,12,44,0,14,30,0,48,20,0,0,14,6,2,0,18,6,2,0,2,2,0,0,26,0,0,4.5,0.042,2,38.0,44.116,48.469,33.296,30.479,0.0
4.322,11.812,51.2,34.1,1.009,1.089,0.799,0.742,484.29,4.9,18,41,0,20,31,0,45,21,0,0,20,1,2,0,14,6,2,0,2,2,0,0,27,0,0,4.9,0.067,3,42.0,41.349,44.639,32.773,30.425,0.0
4.465,12.375,52.6,31.6,1.012,1.085,0.816,0.76,470.26,5.3,18,38,0,20,30,0,42,20,0,0,20,0,2,0,12,6,2,0,2,2,0,0,26,0,0,5.3,0.048,2,41.0,38.465,41.224,31.011,28.898,0.0
5.9,11.257,45.0,40.0,1.006,1.101,0.763,0.699,450.28,5.0,12,40,0,14,27,0,43,18,0,0,14,4,2,0,16,6,2,0,2,2,0,0,24,0,0,5.0,0.07,3,35.0,40.232,44.054,30.534,27.952,0.0
5.936,10.798,44.2,41.9,1.003,1.104,0.751,0.686,464.31,4.7,12,43,0,14,28,0,46,19,0,0,14,5,2,0,18,6,2,0,2,2,0,0,25,0,0,4.7,0.087,4,36.0,43.116,47.469,32.296,29.479,0.0
5.623,10.399,43.5,43.5,1.0,1.106,0.74,0.674,478.34,4.3,12,46,0,14,29,0,49,20,0,0,14,6,2,0,20,6,2,0,2,2,0,0,26,0,0,4.3,0.102,5,37.0,46.0,50.884,34.057,31.006,0.0
5.5,10.048,42.9,44.9,0.998,1.108,0.731,0.664,492.37,4.1,12,49,0,14,30,0,52,21,0,0,14,7,2,0,22,6,2,0,2,2,0,0,27,0,0,4.1,0.115,6,38.0,48.883,54.3,35.818,32.532,0.0
5.309,9.738,42.3,46.2,0.996,1.11,0.723,0.655,506.4,3.8,12,52,0,14,31,0,55,22,0,0,14,8,2,0,24,6,2,0,2,2,0,0,28,0,0,3.8,0.127,7,39.0,51.767,57.715,37.58,34.059,0.0
4.301,10.088,44.0,44.0,0.998,1.106,0.736,0.671,504.38,4.0,12,50,0,14,32,0,54,22,0,0,14,8,2,0,22,6,2,0,2,2,0,0,28,0,0,4.0,0.037,2,40.0,49.883,55.3,36.818,33.532,0.0
6.066,12.763,45.9,32.4,1.037,1.117,0.774,0.735,472.23,5.4,12,37,0,14,28,0,40,17,0,0,14,3,2,2,12,8,2,0,2,2,0,0,25,0,2,5.4,0.1,4,36.0,38.374,41.318,28.648,27.192,5.4
5.785,12.156,45.0,35.0,1.031,1.118,0.76,0.718,486.26,5.0,12,40,0,14,29,0,43,18,0,0,14,4,2,2,14,8,2,0,2,2,0,0,26,0,2,5.0,0.116,5,37.0,41.258,44.733,30.409,28.719,5.0
5.412,11.635,44.2,37.2,1.027,1.12,0.748,0.703,500.29,4.7,12,43,0,14,30,0,46,19,0,0,14,5,2,2,16,8,2,0,2,2,0,0,27,0,2,4.7,0.13,6,38.0,44.141,48.149,32.171,30.245,4.7
4.979,10.816,44.7,40.4,1.011,1.111,0.745,0.689,508.34,4.3,12,47,0,14,32,0,51,21,0,0,14,7,2,1,19,7,2,0,2,2,0,0,28,0,1,4.3,0.039,2,40.0,47.512,52.224,34.995,32.389,2.1
5.883,14.444,47.1,29.4,1.033,1.092,0.845,0.781,491.1,5.9,12,34,0,14,27,0,37,16,2,0,14,2,2,0,10,8,4,0,2,2,0,0,24,0,2,5.9,0.081,3,35.0,35.113,37.112,28.727,26.553,5.9
5.745,12.4,44.2,37.2,1.018,1.101,0.791,0.724,533.19,4.7,12,43,0,14,30,0,46,19,2,0,14,5,2,0,16,8,4,0,2,2,0,0,27,0,2,4.7,0.13,6,38.0,43.763,47.357,34.011,31.134,4.7
5.801,17.059,47.1,29.4,1.027,1.085,0.874,0.793,580.0,5.9,12,34,0,14,27,2,37,16,0,0,14,2,2,0,10,8,4,0,2,2,0,0,24,0,2,5.9,0.081,3,35.0,34.923,36.907,29.716,26.949,5.9
5.799,14.467,44.2,37.2,1.013,1.097,0.814,0.733,622.09,4.7,12,43,0,14,30,2,46,19,0,0,14,5,2,0,16,8,4,0,2,2,0,0,27,0,2,4.7,0.13,6,38.0,43.574,47.152,35.0,31.529,4.7
6.244,13.479,42.1,26.3,1.058,1.111,0.772,0.756,512.22,10.5,12,38,0,18,31,0,41,16,0,0,14,2,6,0,10,12,2,0,4,6,0,0,28,0,0,15.8,0.122,5,43.0,40.211,42.227,29.318,28.747,0.0
6.086,13.476,47.1,29.4,1.044,1.115,0.791,0.755,458.2,5.9,12,34,0,14,27,0,37,16,0,0,14,2,2,2,10,8,2,0,2,2,0,0,24,0,2,5.9,0.081,3,35.0,35.491,37.903,26.886,25.665,5.9
5.536,11.635,44.2,37.2,1.027,1.12,0.748,0.703,500.29,4.7,12,43,0,14,30,0,46,19,0,0,14,5,2,2,16,8,2,0,2,2,0,0,27,0,2,4.7,0.13,6,38.0,44.141,48.149,32.171,30.245,4.7
5.542,14.444,47.1,29.4,1.033,1.092,0.845,0.781,491.1,5.9,12,34,0,14,27,0,37,16,2,0,14,2,2,0,10,8,4,0,2,2,0,0,24,0,2,5.9,0.081,3,35.0,35.113,37.112,28.727,26.553,5.9
5.343,12.4,44.2,37.2,1.018,1.101,0.791,0.724,533.19,4.7,12,43,0,14,30,0,46,19,2,0,14,5,2,0,16,8,4,0,2,2,0,0,27,0,2,4.7,0.13,6,38.0,43.763,47.357,34.011,31.134,4.7
6.886,11.483,42.9,38.1,1.021,1.106,0.749,0.7,482.28,4.8,12,42,0,14,29,0,45,18,0,0,14,4,2,0,16,8,2,0,2,4,0,0,26,0,0,9.5,0.111,5,37.0,42.887,46.473,31.443,29.382,0.0
4.646,11.702,43.5,34.8,1.034,1.106,0.747,0.713,538.3,4.3,12,46,0,16,33,0,49,20,0,0,16,4,4,0,16,10,2,0,2,6,0,0,30,0,0,13.0,0.143,7,43.0,47.542,50.892,34.352,32.811,0.0
6.495,12.617,44.4,33.3,1.031,1.101,0.776,0.731,454.22,5.6,12,36,0,14,27,0,39,16,0,0,14,2,2,0,12,8,2,0,2,4,0,0,24,0,0,11.1,0.077,3,35.0,37.12,39.642,27.92,26.328,0.0
4.0,8.715,47.1,35.3,1.027,1.115,0.695,0.692,296.3,5.9,12,34,0,14,25,0,37,16,0,0,14,2,2,0,12,6,0,0,2,4,0,0,22,0,0,11.8,0.081,3,33.0,34.931,37.91,23.636,23.536,0.0
4.318,9.66,47.1,35.3,1.013,1.098,0.765,0.72,328.44,5.9,12,34,0,14,25,0,37,16,0,0,14,2,2,0,12,6,2,0,2,2,0,2,22,0,0,5.9,0.081,3,33.0,34.429,37.331,26.023,24.481,0.0
4.076,9.801,51.7,27.6,1.052,1.101,0.716,0.738,284.23,0.0,12,29,0,15,23,0,31,15,0,0,15,0,3,0,8,6,0,0,0,6,0,0,21,0,0,20.7,0.032,1,32.0,30.498,31.917,20.773,21.396,0.0
4.903,9.509,45.0,30.0,1.048,1.123,0.695,0.712,190.17,10.0,11,20,0,13,15,0,21,9,0,0,9,0,2,0,6,5,0,0,2,3,0,0,14,0,0,15.0,0.095,2,22.5,20.953,22.455,13.898,14.241,0.0
4.903,11.664,47.4,21.1,1.061,1.12,0.766,0.781,221.61,15.8,11,19,0,13,16,0,20,9,1,1,8,0,1,0,4,6,1,0,3,2,0,0,15,1,1,10.5,0.05,1,24.5,20.167,21.273,14.545,14.848,5.3
4.903,11.599,45.5,18.2,1.103,1.171,0.694,0.759,255.17,13.6,11,22,0,13,19,0,23,10,0,1,8,1,1,3,4,8,0,0,3,2,0,0,18,1,3,9.1,0.043,1,27.5,24.265,25.763,15.261,16.697,13.6
