pXC50,AMW,C.,H.,Me,Mi,Mp,Mv,MW,N.,nAB,nAT,nB,nBM,nBO,nBR,nBT,nC,nCL,nCsp,nCsp2,nCsp3,nDB,nF,nH,nHet,nHM,nI,nN,nO,nP,nS,nSK,nTB,nX,O.,RBF,RBN,SCBO,Se,Si,Sp,Sv,X.
6.117,7.123,43.8,50.0,0.987,1.117,0.676,0.623,341.91,2.1,12,48,0,12,27,0,51,21,1,0,12,9,0,0,24,3,1,0,1,1,0,0,24,0,1,2.1,0.039,2,33.0,47.356,53.634,32.455,29.885,2.1
5.691,8.88,44.7,51.1,0.974,1.111,0.719,0.631,417.36,2.1,12,47,0,12,26,0,50,21,0,0,12,9,0,0,24,2,1,1,1,0,0,0,23,0,1,0.0,0.04,2,32.0,45.774,52.201,33.802,29.66,2.1
5.301,6.388,39.4,53.0,0.986,1.13,0.638,0.59,421.64,4.5,12,66,0,13,34,0,69,26,0,0,13,13,1,0,35,5,0,0,3,2,0,0,31,0,0,3.0,0.087,6,41.0,65.098,74.557,42.108,38.923,0.0
6.578,6.584,44.7,51.1,0.983,1.124,0.661,0.611,309.46,2.1,12,47,0,12,26,0,50,21,0,0,12,9,0,1,24,2,0,0,1,0,0,0,23,0,1,0.0,0.04,2,32.0,46.218,52.82,31.08,28.726,2.1
6.475,6.201,44.7,53.2,0.972,1.117,0.663,0.603,291.47,2.1,12,47,0,12,25,0,50,21,0,0,12,9,0,0,25,1,0,0,1,0,0,0,22,0,0,0.0,0.04,2,31.0,45.705,52.481,31.143,28.343,0.0
6.08,6.255,42.9,53.1,0.976,1.122,0.656,0.599,306.49,4.1,12,49,0,12,26,0,52,21,0,0,12,9,0,0,26,2,0,0,2,0,0,0,23,0,0,0.0,0.038,2,32.0,47.807,54.979,32.148,29.364,0.0
6.676,9.234,39.6,52.1,0.987,1.121,0.689,0.617,443.25,2.1,6,48,0,7,25,2,50,19,0,0,8,11,1,0,25,4,2,0,1,1,0,0,23,0,2,2.1,0.04,2,29.0,47.374,53.789,33.063,29.635,4.2
6.438,7.591,39.6,54.2,0.982,1.124,0.661,0.596,364.36,2.1,6,48,0,7,24,1,50,19,0,0,8,11,1,0,26,3,1,0,1,1,0,0,22,0,1,2.1,0.04,2,28.0,47.145,53.947,31.711,28.61,2.1
7.249,5.908,38.8,57.1,0.979,1.136,0.625,0.567,289.48,2.0,6,49,0,6,23,0,51,19,0,0,6,13,0,1,28,2,0,0,1,0,0,0,21,0,1,0.0,0.059,3,26.0,47.985,55.651,30.603,27.78,2.0
6.812,6.116,40.4,55.3,0.981,1.133,0.635,0.58,287.46,2.1,6,47,0,7,23,0,49,19,0,0,8,11,1,1,26,2,0,0,1,0,0,0,21,0,1,0.0,0.041,2,27.0,46.101,53.236,29.841,27.253,2.1
6.161,6.406,43.8,52.1,0.98,1.119,0.658,0.605,307.47,2.1,6,48,0,9,26,0,51,21,0,0,11,10,3,0,25,2,0,0,1,1,0,0,23,0,0,2.1,0.039,2,32.0,47.032,53.69,31.597,29.058,0.0
6.461,8.049,43.8,50.0,0.985,1.115,0.686,0.627,386.36,2.1,12,48,0,12,27,1,51,21,0,0,12,9,0,0,24,3,1,0,1,1,0,0,24,0,1,2.1,0.039,2,33.0,47.261,53.532,32.949,30.083,2.1
6.548,7.591,39.6,54.2,0.982,1.124,0.661,0.596,364.36,2.1,6,48,0,7,24,1,50,19,0,0,8,11,1,0,26,3,1,0,1,1,0,0,22,0,1,2.1,0.04,2,28.0,47.145,53.947,31.711,28.61,2.1
5.664,7.841,43.8,47.9,0.993,1.116,0.694,0.64,376.35,2.1,12,48,0,12,28,0,51,21,2,0,12,9,0,0,23,4,2,0,1,1,0,0,25,0,2,2.1,0.039,2,34.0,47.68,53.578,33.313,30.713,4.2
6.224,9.028,43.8,50.0,0.981,1.113,0.714,0.633,433.36,2.1,12,48,0,12,27,0,51,21,0,0,12,9,0,0,24,3,1,1,1,1,0,0,24,0,1,2.1,0.039,2,33.0,47.101,53.411,34.256,30.375,2.1
