pXC50,AMW,C.,H.,Me,Mi,Mp,Mv,MW,N.,nAB,nAT,nB,nBM,nBO,nBR,nBT,nC,nCL,nCsp,nCsp2,nCsp3,nDB,nF,nH,nHet,nHM,nI,nN,nO,nP,nS,nSK,nTB,nX,O.,RBF,RBN,SCBO,Se,Si,Sp,Sv,X.
5.174,10.301,40.9,31.8,1.053,1.128,0.705,0.709,226.63,9.1,6,22,0,9,16,0,23,9,1,0,7,2,3,0,7,6,1,0,2,3,0,0,15,0,1,13.6,0.043,1,22.0,23.16,24.814,15.517,15.595,4.5
5.319,9.926,38.7,32.3,1.047,1.139,0.695,0.699,307.72,16.1,15,31,0,16,23,0,33,12,1,0,10,2,1,0,10,9,1,0,5,3,0,0,21,0,1,9.7,0.091,3,31.5,32.465,35.309,21.534,21.659,3.2
6.921,7.148,51.7,44.8,0.979,1.103,0.709,0.661,207.29,3.4,12,29,0,12,19,0,32,15,0,0,12,3,0,0,13,1,0,0,1,0,0,0,16,0,0,0.0,0.0,0,25.0,28.403,31.99,20.574,19.182,0.0
6.367,11.489,51.7,41.4,0.982,1.093,0.801,0.707,333.18,3.4,12,29,0,12,20,0,32,15,0,0,12,3,0,0,12,2,1,1,1,0,0,0,17,0,1,0.0,0.0,0,26.0,28.473,31.71,23.233,20.499,3.4
7.481,9.382,50.0,43.8,0.985,1.101,0.74,0.679,300.21,3.1,12,32,0,12,21,1,35,16,0,0,12,4,0,0,14,2,1,0,1,0,0,0,18,0,1,0.0,0.0,0,27.0,31.516,35.246,23.688,21.734,3.1
6.523,6.982,47.2,47.2,0.986,1.112,0.682,0.638,251.35,2.8,12,36,0,12,22,0,39,17,0,0,12,5,0,0,17,2,0,0,1,1,0,0,19,0,0,2.8,0.051,2,28.0,35.498,40.029,24.551,22.951,0.0
7.699,6.767,45.9,48.6,0.98,1.117,0.678,0.629,250.37,5.4,12,37,0,12,22,0,40,17,0,0,12,5,0,0,18,2,0,0,2,0,0,0,19,0,0,0.0,0.05,2,28.0,36.272,41.318,25.103,23.257,0.0
7.921,7.992,50.0,43.8,0.988,1.105,0.725,0.673,255.76,3.1,12,32,0,12,21,0,35,16,1,0,12,4,0,0,14,2,1,0,1,0,0,0,18,0,1,0.0,0.0,0,27.0,31.611,35.349,23.193,21.537,3.1
4.947,7.585,48.5,42.4,0.995,1.112,0.698,0.664,250.32,6.1,12,33,0,13,22,0,36,16,0,0,13,3,1,0,14,3,0,0,2,1,0,0,19,0,0,3.0,0.028,1,29.0,32.833,36.697,23.034,21.918,0.0
5.339,10.89,42.3,30.8,1.04,1.128,0.749,0.732,283.13,15.4,15,26,0,15,20,0,28,11,2,0,9,2,0,0,8,7,2,0,4,1,0,0,18,0,2,3.8,0.036,1,27.5,27.033,29.336,19.477,19.036,7.7
5.959,6.563,47.4,50.0,0.975,1.111,0.68,0.625,249.38,2.6,12,38,0,12,22,0,41,18,0,0,12,6,0,0,19,1,0,0,1,0,0,0,19,0,0,0.0,0.049,2,28.0,37.054,42.235,25.858,23.763,0.0
5.0,11.056,38.1,19.0,1.081,1.153,0.697,0.75,232.18,28.6,15,21,0,17,19,0,23,8,0,0,8,0,2,0,4,9,0,0,6,3,0,0,17,0,0,14.3,0.043,1,28.5,22.709,24.203,14.636,15.746,0.0
6.932,6.951,47.1,47.1,0.982,1.115,0.687,0.639,236.34,5.9,12,34,0,12,21,0,37,16,0,0,12,4,0,0,16,2,0,0,2,0,0,0,18,0,0,0.0,0.027,1,27.0,33.389,37.903,23.341,21.73,0.0
6.009,6.201,44.7,53.2,0.972,1.117,0.663,0.603,291.47,2.1,12,47,0,12,25,0,50,21,0,0,12,9,0,0,25,1,0,0,1,0,0,0,22,0,0,0.0,0.1,5,31.0,45.705,52.481,31.143,28.343,0.0
4.114,13.477,42.1,15.8,1.078,1.136,0.8,0.815,256.06,26.3,15,19,0,15,18,0,21,8,2,0,8,0,0,0,3,8,2,0,5,1,0,0,16,0,2,5.3,0.0,0,25.5,20.484,21.589,15.199,15.477,10.5
5.83,9.725,40.6,37.5,1.025,1.13,0.719,0.69,311.19,12.5,15,32,0,15,22,0,34,13,2,0,9,4,0,0,12,7,2,0,4,1,0,0,20,0,2,3.1,0.088,3,29.5,32.8,36.167,23.0,22.089,6.3
5.155,12.754,45.0,20.0,1.063,1.125,0.798,0.799,255.07,20.0,15,20,0,15,18,0,22,9,2,0,9,0,0,0,4,7,2,0,4,1,0,0,16,0,2,5.0,0.0,0,25.5,21.266,22.506,15.955,15.982,10.0
5.0,11.109,45.0,20.0,1.082,1.165,0.706,0.755,222.17,20.0,15,20,0,15,18,0,22,9,0,0,9,0,0,2,4,7,0,0,4,1,0,0,16,0,2,5.0,0.0,0,25.5,21.644,23.297,14.114,15.094,10.0
6.015,7.465,51.5,42.4,0.985,1.106,0.715,0.673,246.33,6.1,12,33,0,13,22,0,36,17,0,1,12,4,0,0,14,2,0,0,2,0,0,0,19,1,0,0.0,0.028,1,30.0,32.505,36.488,23.58,22.204,0.0
5.0,12.099,47.6,23.8,1.05,1.115,0.796,0.785,254.08,14.3,15,21,0,15,18,0,23,10,2,0,10,0,0,0,5,6,2,0,3,1,0,0,16,0,2,4.8,0.0,0,25.5,22.047,23.423,16.71,16.488,9.5
5.407,10.247,41.4,34.5,1.032,1.129,0.732,0.709,297.16,13.8,15,29,0,15,21,0,31,12,2,0,9,3,0,0,10,7,2,0,4,1,0,0,19,0,2,3.4,0.065,2,28.5,29.916,32.751,21.239,20.563,6.9
5.0,11.056,38.1,19.0,1.081,1.153,0.697,0.75,232.18,28.6,15,21,0,17,19,0,23,8,0,0,8,0,2,0,4,9,0,0,6,3,0,0,17,0,0,14.3,0.043,1,28.5,22.709,24.203,14.636,15.746,0.0
4.0,9.385,42.4,36.4,1.041,1.121,0.688,0.684,309.72,3.0,11,33,0,13,22,0,34,14,1,0,11,3,2,0,12,7,1,0,1,5,0,0,21,0,1,15.2,0.147,5,29.5,34.364,36.981,22.705,22.584,3.0
5.652,9.198,38.2,38.2,1.043,1.132,0.668,0.665,312.73,5.9,6,34,0,10,22,0,35,13,1,0,8,5,4,0,13,8,1,0,2,5,0,0,21,0,1,14.7,0.143,5,29.0,35.465,38.479,22.71,22.605,2.9
5.879,9.635,38.7,35.5,1.051,1.131,0.676,0.68,298.7,6.5,6,31,0,10,21,0,32,12,1,0,8,4,4,0,11,8,1,0,2,5,0,0,20,0,1,16.1,0.125,4,28.0,32.582,35.064,20.949,21.078,3.2
