pXC50,AMW,C.,H.,Me,Mi,Mp,Mv,MW,N.,nAB,nAT,nB,nBM,nBO,nBR,nBT,nC,nCL,nCsp,nCsp2,nCsp3,nDB,nF,nH,nHet,nHM,nI,nN,nO,nP,nS,nSK,nTB,nX,O.,RBF,RBN,SCBO,Se,Si,Sp,Sv,X.
6.0,8.778,48.8,37.2,1.009,1.113,0.73,0.699,377.47,7.0,23,43,0,24,30,0,46,21,0,0,20,1,1,1,16,6,1,0,3,1,0,1,27,0,1,2.3,0.087,4,42.5,43.407,47.87,31.387,30.037,2.3
4.959,6.41,36.7,53.3,0.991,1.137,0.627,0.582,192.29,6.7,6,30,0,7,14,0,30,11,0,0,7,4,1,0,16,3,0,0,2,1,0,0,14,0,0,3.3,0.133,4,18.0,29.716,34.112,18.796,17.445,0.0
4.377,6.41,36.7,53.3,0.991,1.137,0.627,0.582,192.29,6.7,6,30,0,7,14,0,30,11,0,0,7,4,1,0,16,3,0,0,2,1,0,0,14,0,0,3.3,0.167,5,18.0,29.716,34.112,18.796,17.445,0.0
4.721,7.172,44.2,46.5,0.996,1.12,0.669,0.633,308.41,4.7,12,43,0,14,25,0,45,19,0,0,14,5,2,0,20,4,0,0,2,2,0,0,23,0,0,4.7,0.111,5,33.0,42.811,48.152,28.773,27.214,0.0
4.368,8.385,37.5,37.5,1.018,1.151,0.674,0.663,134.16,25.0,10,16,0,10,11,0,17,6,0,0,6,0,0,0,6,4,0,0,4,0,0,0,10,0,0,0.0,0.0,0,16.0,16.291,18.408,10.784,10.612,0.0
4.523,6.602,37.0,51.9,0.994,1.137,0.631,0.59,178.26,7.4,6,27,0,7,13,0,27,10,0,0,7,3,1,0,14,3,0,0,2,1,0,0,13,0,0,3.7,0.111,3,17.0,26.833,30.697,17.034,15.918,0.0
4.77,6.843,37.5,50.0,0.998,1.137,0.636,0.6,164.23,8.3,6,24,0,7,12,0,24,9,0,0,7,2,1,0,12,3,0,0,2,1,0,0,12,0,0,4.2,0.125,3,16.0,23.949,27.282,15.273,14.392,0.0
5.523,8.311,45.3,37.7,1.015,1.123,0.693,0.678,440.5,11.3,27,53,0,28,37,0,57,24,0,0,21,3,1,0,20,9,0,0,6,3,0,0,33,0,0,5.7,0.123,7,51.5,53.778,59.524,36.727,35.96,0.0
5.699,7.5,49.0,43.1,0.994,1.109,0.697,0.662,382.49,3.9,23,51,0,24,32,0,54,25,0,0,22,3,1,0,22,4,0,0,2,2,0,0,29,0,0,3.9,0.093,5,44.5,50.694,56.567,35.534,33.74,0.0
5.26,5.934,39.6,56.6,0.979,1.125,0.629,0.572,314.51,0.0,0,53,0,3,26,0,56,21,0,0,4,17,3,0,30,2,0,0,0,2,0,0,23,0,0,3.8,0.018,1,29.0,51.909,59.647,33.33,30.332,0.0
4.0,6.41,36.7,53.3,0.991,1.137,0.627,0.582,192.29,6.7,6,30,0,7,14,0,30,11,0,0,7,4,1,0,16,3,0,0,2,1,0,0,14,0,0,3.3,0.1,3,18.0,29.716,34.112,18.796,17.445,0.0
5.056,6.41,36.7,53.3,0.991,1.137,0.627,0.582,192.29,6.7,6,30,0,7,14,0,30,11,0,0,7,4,1,0,16,3,0,0,2,1,0,0,14,0,0,3.3,0.167,5,18.0,29.716,34.112,18.796,17.445,0.0
4.102,7.152,38.1,47.6,1.003,1.137,0.643,0.613,150.2,9.5,6,21,0,7,11,0,21,8,0,0,7,1,1,0,10,3,0,0,2,1,0,0,11,0,0,4.8,0.095,2,15.0,21.065,23.867,13.511,12.865,0.0
4.114,7.152,38.1,47.6,1.003,1.137,0.643,0.613,150.2,9.5,6,21,0,7,11,0,21,8,0,0,7,1,1,0,10,3,0,0,2,1,0,0,11,0,0,4.8,0.095,2,15.0,21.065,23.867,13.511,12.865,0.0
7.796,8.211,52.4,40.5,0.99,1.101,0.737,0.692,344.86,4.8,23,42,0,23,28,0,45,22,1,0,21,1,0,0,17,3,1,0,2,0,0,0,25,0,1,0.0,0.089,4,39.5,41.596,46.262,30.961,29.085,2.4
4.18,6.653,42.9,50.0,0.982,1.125,0.664,0.614,279.42,7.1,16,42,0,16,23,0,44,18,0,0,13,5,0,0,21,3,0,0,3,0,0,0,21,0,0,0.0,0.068,3,31.0,41.258,47.232,27.87,25.805,0.0
4.481,6.653,42.9,50.0,0.982,1.125,0.664,0.614,279.42,7.1,16,42,0,16,23,0,44,18,0,0,13,5,0,0,21,3,0,0,3,0,0,0,21,0,0,0.0,0.068,3,31.0,41.258,47.232,27.87,25.805,0.0
5.854,6.84,41.5,49.1,0.99,1.128,0.658,0.615,362.52,7.5,16,53,0,17,30,0,56,22,0,0,14,8,1,0,26,5,0,0,4,1,0,0,27,0,0,1.9,0.071,4,39.0,52.454,59.77,34.853,32.595,0.0
4.796,6.839,43.9,48.8,0.987,1.121,0.666,0.622,280.4,4.9,16,41,0,16,23,0,43,18,0,0,13,5,0,0,20,3,0,0,2,1,0,0,21,0,0,2.4,0.07,3,31.0,40.483,45.943,27.319,25.499,0.0
4.939,7.457,43.4,44.7,1.004,1.122,0.667,0.639,566.71,5.3,21,76,0,25,47,0,81,33,0,0,22,11,4,0,34,9,0,0,4,5,0,0,42,0,0,6.6,0.099,8,61.5,76.298,85.268,50.716,48.562,0.0
5.398,7.407,43.6,44.9,1.001,1.123,0.67,0.639,577.74,6.4,22,78,0,26,48,0,83,34,0,0,23,11,4,0,35,9,0,0,5,4,0,0,43,0,0,5.1,0.096,8,63.0,78.072,87.557,52.267,49.868,0.0
5.0,6.559,43.1,51.0,0.983,1.121,0.659,0.609,334.5,3.9,12,51,0,13,28,0,54,22,0,0,13,9,1,0,26,3,0,0,2,1,0,0,25,0,0,2.0,0.056,3,35.0,50.134,57.188,33.603,31.079,0.0
5.0,7.934,42.6,44.7,1.007,1.122,0.678,0.644,372.88,4.3,12,47,0,14,28,0,49,20,1,0,14,6,2,0,21,6,1,0,2,3,0,0,26,0,1,6.4,0.082,4,36.0,47.345,52.721,31.847,30.283,2.1
5.0,7.916,40.8,44.9,1.009,1.127,0.67,0.639,387.9,6.1,12,49,0,14,29,0,51,20,1,0,13,7,2,0,22,7,1,0,3,3,0,0,27,0,1,6.1,0.098,5,37.0,49.447,55.219,32.853,31.304,2.0
6.398,7.348,42.9,46.4,1.007,1.126,0.655,0.627,411.51,1.8,16,56,0,18,32,0,58,24,0,0,17,7,2,1,26,6,0,0,1,4,0,0,30,0,1,7.1,0.138,8,42.0,56.411,63.073,36.659,35.112,1.8
5.0,7.355,40.3,48.4,1.0,1.127,0.66,0.62,456.03,4.8,12,62,0,14,35,0,65,25,1,0,14,11,2,0,30,7,1,0,3,3,0,0,32,0,1,4.8,0.077,5,43.0,61.981,69.88,40.898,38.411,1.6
5.0,6.944,45.9,47.5,0.986,1.116,0.678,0.633,423.6,4.9,22,61,0,23,36,0,65,28,0,0,21,7,1,0,29,4,0,0,3,1,0,0,32,0,0,1.6,0.062,4,48.0,60.12,68.102,41.37,38.627,0.0
5.0,7.139,42.0,50.0,0.989,1.123,0.669,0.618,356.93,4.0,12,50,0,13,27,0,52,21,1,0,13,8,1,0,25,4,1,0,2,1,0,0,25,0,1,2.0,0.077,4,34.0,49.458,56.132,33.461,30.907,2.0
5.0,7.916,40.8,44.9,1.009,1.127,0.67,0.639,387.9,6.1,12,49,0,14,29,0,51,20,1,0,13,7,2,0,22,7,1,0,3,3,0,0,27,0,1,6.1,0.098,5,37.0,49.447,55.219,32.853,31.304,2.0
5.0,7.916,40.8,44.9,1.009,1.127,0.67,0.639,387.9,6.1,12,49,0,14,29,0,51,20,1,0,13,7,2,0,22,7,1,0,3,3,0,0,27,0,1,6.1,0.098,5,37.0,49.447,55.219,32.853,31.304,2.0
5.0,6.491,40.4,51.9,0.985,1.129,0.646,0.598,337.51,5.8,12,52,0,13,27,0,54,21,0,0,12,9,1,0,27,4,0,0,3,1,0,0,25,0,0,1.9,0.093,5,34.0,51.236,58.687,33.608,31.101,0.0
5.0,6.84,41.5,49.1,0.99,1.128,0.658,0.615,362.52,7.5,16,53,0,17,30,0,56,22,0,0,14,8,1,0,26,5,0,0,4,1,0,0,27,0,0,1.9,0.071,4,39.0,52.454,59.77,34.853,32.595,0.0
5.0,6.936,42.6,48.1,0.99,1.125,0.664,0.622,374.53,7.4,17,54,0,18,31,0,57,23,0,0,15,8,1,0,26,5,0,0,4,1,0,0,28,0,0,1.9,0.07,4,40.5,53.454,60.77,35.853,33.595,0.0
6.398,8.466,41.8,41.8,1.005,1.118,0.711,0.666,465.65,9.1,22,55,0,24,36,0,59,23,0,0,18,5,2,0,23,9,2,0,5,2,0,2,32,0,0,3.6,0.102,6,49.0,55.269,61.487,39.085,36.652,0.0
5.0,7.565,41.5,47.2,1.002,1.124,0.667,0.629,400.94,3.8,12,53,0,14,30,0,55,22,1,0,14,8,2,0,25,6,1,0,2,3,0,0,28,0,1,5.7,0.109,6,38.0,53.112,59.551,35.37,33.336,1.9
6.699,7.683,37.7,45.9,1.006,1.133,0.663,0.627,468.64,9.8,17,61,0,19,37,0,65,23,0,0,14,9,2,0,28,10,1,0,6,3,0,1,33,0,0,4.9,0.092,6,47.5,61.389,69.105,40.421,38.255,0.0
5.0,7.017,39.7,50.8,0.993,1.128,0.654,0.607,442.05,4.8,12,63,0,14,33,0,65,25,1,0,14,11,2,0,32,6,1,0,3,2,0,0,31,0,1,3.2,0.108,7,41.0,62.538,71.086,41.205,38.223,1.6
5.0,7.41,41.1,48.2,1.0,1.124,0.663,0.623,414.97,3.6,12,56,0,14,31,0,58,23,1,0,14,9,2,0,27,6,1,0,2,3,0,0,29,0,1,5.4,0.121,7,39.0,55.996,62.966,37.131,34.863,1.8
5.0,8.583,41.5,41.5,1.031,1.143,0.664,0.651,454.91,3.8,12,53,0,14,33,0,55,22,1,0,14,8,2,3,22,9,1,0,2,3,0,0,31,0,4,5.7,0.091,5,41.0,54.651,60.57,35.182,34.486,7.5
5.0,7.665,43.8,45.8,0.996,1.121,0.686,0.643,367.91,6.3,12,48,0,14,28,0,50,21,1,1,13,7,1,0,22,5,1,0,3,1,0,0,26,1,1,2.1,0.08,4,37.0,47.792,53.8,32.944,30.875,2.1
5.0,8.009,43.8,42.2,1.022,1.135,0.661,0.647,512.57,3.1,18,64,0,20,40,0,67,28,0,0,20,8,2,3,27,9,0,0,2,4,0,0,37,0,3,6.3,0.104,7,51.0,65.421,72.666,42.301,41.427,4.7
5.0,7.018,40.0,50.9,0.99,1.128,0.659,0.608,385.98,5.5,12,55,0,13,29,0,57,22,1,0,13,9,1,0,28,5,1,0,3,1,0,0,27,0,1,1.8,0.088,5,36.0,54.443,62.046,36.228,33.455,1.8
5.0,7.648,38.9,46.3,1.002,1.135,0.666,0.628,412.97,11.1,12,54,0,14,32,0,57,21,1,0,14,7,2,0,25,8,1,0,6,1,0,0,29,0,1,1.9,0.088,5,40.0,54.098,61.295,35.961,33.939,1.9
5.0,7.862,37.9,44.8,1.009,1.138,0.662,0.632,456.0,12.1,12,58,0,15,35,0,61,22,1,0,15,7,3,0,26,10,1,0,7,2,0,0,32,0,1,3.4,0.098,6,44.0,58.527,66.003,38.421,36.675,1.7
5.0,7.407,40.7,48.1,0.998,1.127,0.665,0.623,399.96,5.6,12,54,0,14,30,0,56,22,1,0,14,8,2,0,26,6,1,0,3,2,0,0,28,0,1,3.7,0.089,5,38.0,53.887,60.84,35.921,33.643,1.9
4.0,7.738,42.0,46.0,1.005,1.123,0.672,0.636,386.91,4.0,12,50,0,14,29,0,52,21,1,0,14,7,2,0,23,6,1,0,2,3,0,0,27,0,1,6.0,0.096,5,37.0,50.229,56.136,33.608,31.81,2.0
5.0,8.583,41.5,41.5,1.031,1.143,0.664,0.651,454.91,3.8,12,53,0,14,33,0,55,22,1,0,14,8,2,3,22,9,1,0,2,3,0,0,31,0,4,5.7,0.091,5,41.0,54.651,60.57,35.182,34.486,7.5
5.0,8.583,41.5,41.5,1.031,1.143,0.664,0.651,454.91,3.8,12,53,0,14,33,0,55,22,1,0,14,8,2,3,22,9,1,0,2,3,0,0,31,0,4,5.7,0.091,5,41.0,54.651,60.57,35.182,34.486,7.5
5.0,7.477,41.7,47.9,0.998,1.123,0.67,0.627,358.9,4.2,12,48,0,13,27,0,50,20,1,0,13,7,1,0,23,5,1,0,2,2,0,0,25,0,1,4.2,0.08,4,34.0,47.902,53.927,32.154,30.095,2.1
5.0,7.312,41.2,49.0,0.996,1.124,0.665,0.62,372.93,3.9,12,51,0,13,28,0,53,21,1,0,13,8,1,0,25,5,1,0,2,2,0,0,26,0,1,3.9,0.094,5,35.0,50.785,57.342,33.915,31.622,2.0
5.0,7.567,41.2,47.1,1.0,1.126,0.67,0.63,385.93,5.9,12,51,0,14,29,0,53,21,1,0,14,7,2,0,24,6,1,0,3,2,0,0,27,0,1,3.9,0.094,5,37.0,51.003,57.425,34.159,32.116,2.0
5.0,7.474,43.2,47.7,0.993,1.121,0.68,0.633,328.87,4.5,12,44,0,13,25,0,46,19,1,0,13,6,1,0,21,4,1,0,2,1,0,0,23,0,1,2.3,0.043,2,32.0,43.691,49.302,29.938,27.853,2.3
5.0,7.292,43.5,45.7,0.998,1.123,0.669,0.636,335.44,6.5,16,46,0,17,28,0,49,20,0,0,14,6,1,0,21,5,0,0,3,2,0,0,25,0,0,4.3,0.041,2,37.0,45.912,51.651,30.779,29.235,0.0
5.0,6.87,41.9,48.8,0.99,1.127,0.659,0.617,295.42,7.0,12,43,0,13,24,0,45,18,0,0,12,6,1,0,21,4,0,0,3,1,0,0,22,0,0,2.3,0.044,2,31.0,42.585,48.441,28.324,26.52,0.0
4.215,7.01,40.7,48.1,0.996,1.129,0.654,0.617,378.52,7.4,16,54,0,17,31,0,57,22,0,0,14,8,1,0,26,6,0,0,4,2,0,0,28,0,0,3.7,0.07,4,40.0,53.781,60.979,35.307,33.31,0.0
5.638,7.164,44.2,46.2,0.992,1.122,0.675,0.636,372.51,7.7,16,52,0,19,31,0,55,23,0,0,18,5,3,0,24,5,0,0,4,1,0,0,28,0,0,1.9,0.073,4,42.0,51.571,58.355,35.091,33.068,0.0
5.0,8.278,39.3,42.9,1.021,1.147,0.666,0.642,463.58,8.9,16,56,0,16,36,0,60,22,0,0,11,11,0,3,24,10,1,0,5,1,0,1,32,0,3,1.8,0.117,7,44.0,57.17,64.207,37.319,35.954,5.4
5.569,6.991,40.4,48.1,0.994,1.132,0.656,0.617,363.51,9.6,16,52,0,17,30,0,55,21,0,0,14,7,1,0,25,6,0,0,5,1,0,0,27,0,0,1.9,0.073,4,39.0,51.672,58.853,34.097,32.09,0.0
6.155,6.906,43.1,48.3,0.989,1.124,0.666,0.623,400.57,6.9,16,58,0,19,33,0,61,25,0,0,18,7,3,0,28,5,0,0,4,1,0,0,30,0,0,1.7,0.082,5,44.0,57.338,65.185,38.614,36.122,0.0
4.301,10.074,43.3,30.0,1.083,1.152,0.655,0.696,302.22,0.0,6,30,0,9,22,0,31,13,0,0,10,3,3,3,9,8,0,0,0,5,0,0,21,0,3,16.7,0.097,3,28.0,32.476,34.557,19.653,20.885,10.0
6.222,7.191,39.3,49.2,0.994,1.127,0.664,0.616,438.65,6.6,17,61,0,19,34,0,64,24,0,0,15,9,2,0,30,7,1,0,4,2,0,1,31,0,0,3.3,0.125,8,44.5,60.625,68.73,40.478,37.551,0.0
