pXC50,AMW,C.,H.,Me,Mi,Mp,Mv,MW,N.,nAB,nAT,nB,nBM,nBO,nBR,nBT,nC,nCL,nCsp,nCsp2,nCsp3,nDB,nF,nH,nHet,nHM,nI,nN,nO,nP,nS,nSK,nTB,nX,O.,RBF,RBN,SCBO,Se,Si,Sp,Sv,X.
4.046,7.799,39.5,42.1,1.009,1.139,0.666,0.644,296.37,15.8,12,38,0,15,23,0,39,15,0,0,15,0,3,0,16,7,0,0,6,1,0,0,22,0,0,2.6,0.103,4,32.0,38.356,43.275,25.296,24.477,0.0
6.959,9.986,39.5,34.2,1.04,1.117,0.721,0.701,379.45,7.9,16,38,0,19,27,0,40,15,0,0,14,1,3,0,13,10,2,0,3,5,0,2,25,0,0,13.2,0.15,6,38.0,39.513,42.458,27.392,26.646,0.0
7.512,6.566,31.6,53.2,1.002,1.15,0.605,0.569,518.75,10.1,6,79,0,11,37,0,79,25,0,0,11,14,5,0,42,12,0,0,8,4,0,0,37,0,0,5.1,0.241,19,45.0,79.145,90.882,47.807,44.986,0.0
6.593,6.566,31.6,53.2,1.002,1.15,0.605,0.569,518.75,10.1,6,79,0,11,37,0,79,25,0,0,11,14,5,0,42,12,0,0,8,4,0,0,37,0,0,5.1,0.241,19,45.0,79.145,90.882,47.807,44.986,0.0
6.595,6.607,31.0,52.9,1.003,1.153,0.604,0.57,574.83,11.5,6,87,0,12,41,0,87,27,0,0,12,15,6,0,46,14,0,0,10,4,0,0,41,0,0,4.6,0.241,21,50.0,87.232,100.294,52.58,49.556,0.0
6.488,6.676,31.0,52.4,1.004,1.153,0.605,0.572,560.8,11.9,6,84,0,12,40,0,84,26,0,0,12,14,6,0,44,14,0,0,10,4,0,0,40,0,0,4.8,0.238,20,49.0,84.348,96.879,50.819,48.029,0.0
4.937,6.768,31.3,51.8,1.007,1.152,0.606,0.575,561.78,10.8,6,83,0,12,40,0,83,26,0,0,12,14,6,0,43,14,0,0,9,5,0,0,40,0,0,6.0,0.241,20,49.0,83.574,95.59,50.268,47.722,0.0
6.527,6.607,31.0,52.9,1.003,1.153,0.604,0.57,574.83,11.5,6,87,0,12,41,0,87,27,0,0,12,15,6,0,46,14,0,0,10,4,0,0,41,0,0,4.6,0.241,21,50.0,87.232,100.294,52.58,49.556,0.0
4.59,6.781,37.3,50.6,0.998,1.136,0.633,0.596,562.79,7.2,16,83,0,20,43,0,85,31,0,0,18,13,4,0,42,10,0,0,6,4,0,0,41,0,0,4.8,0.212,18,55.0,82.825,94.301,52.557,49.47,0.0
7.591,6.544,31.4,53.5,1.003,1.15,0.602,0.567,562.81,9.3,6,86,0,11,40,0,86,27,0,0,11,16,5,0,46,13,0,0,8,5,0,0,40,0,0,5.8,0.244,21,48.0,86.239,98.922,51.785,48.754,0.0
6.836,6.521,31.0,53.6,1.002,1.152,0.602,0.566,547.8,10.7,6,84,0,11,39,0,84,26,0,0,11,15,5,0,45,13,0,0,9,4,0,0,39,0,0,4.8,0.238,20,47.0,84.13,96.796,50.574,47.534,0.0
6.567,6.566,31.6,53.2,1.002,1.15,0.605,0.569,518.75,10.1,6,79,0,11,37,0,79,25,0,0,11,14,5,0,42,12,0,0,8,4,0,0,37,0,0,5.1,0.241,19,45.0,79.145,90.882,47.807,44.986,0.0
6.61,6.564,32.5,53.0,1.0,1.148,0.609,0.572,544.79,9.6,6,83,0,12,39,0,83,27,0,0,13,14,6,0,44,12,0,0,8,4,0,0,39,0,0,4.8,0.241,20,48.0,83.028,95.298,50.569,47.513,0.0
