pXC50,AMW,C.,H.,Me,Mi,Mp,Mv,MW,N.,nAB,nAT,nB,nBM,nBO,nBR,nBT,nC,nCL,nCsp,nCsp2,nCsp3,nDB,nF,nH,nHet,nHM,nI,nN,nO,nP,nS,nSK,nTB,nX,O.,RBF,RBN,SCBO,Se,Si,Sp,Sv,X.
5.767,9.612,42.1,34.2,1.046,1.124,0.702,0.692,365.27,2.6,12,38,0,14,28,0,41,16,0,0,14,2,2,1,13,9,1,0,1,6,1,0,25,0,1,15.8,0.073,3,36.0,39.738,42.725,26.682,26.305,2.6
7.066,7.61,38.9,46.7,1.013,1.135,0.65,0.621,684.88,4.4,18,90,0,22,52,0,94,35,0,0,20,15,4,2,42,13,1,0,4,6,0,1,48,0,2,6.7,0.117,11,65.0,91.145,102.153,58.5,55.864,2.2
5.0,6.655,35.4,52.1,1.0,1.139,0.62,0.583,638.9,6.3,11,96,0,15,49,0,99,34,0,0,13,21,4,0,50,12,0,0,6,6,0,0,46,0,0,6.3,0.152,15,58.5,96.014,109.381,59.512,56.007,0.0
7.301,6.69,37.8,51.3,0.996,1.134,0.633,0.594,796.13,5.9,22,119,0,26,62,0,123,45,0,0,22,23,4,0,61,13,0,0,7,6,0,0,58,0,0,5.0,0.171,21,77.0,118.534,134.955,75.325,70.662,0.0
7.046,6.052,33.7,56.8,0.991,1.141,0.603,0.556,574.9,4.2,6,95,0,9,42,0,96,32,0,0,8,24,3,0,54,9,0,0,4,5,0,0,41,0,0,5.3,0.167,16,48.0,94.134,108.42,57.33,52.83,0.0
8.523,6.703,36.9,51.4,0.998,1.136,0.629,0.591,744.05,6.3,17,111,0,22,57,0,114,41,0,0,19,22,5,0,57,13,0,0,7,6,0,0,54,0,0,5.4,0.167,19,70.5,110.766,126.125,69.802,65.609,0.0
6.783,6.649,36.0,52.0,0.999,1.138,0.623,0.585,664.94,6.0,11,100,0,16,51,0,103,36,0,0,15,21,5,0,52,12,0,0,6,6,0,0,48,0,0,6.0,0.155,16,61.5,99.897,113.796,62.273,58.534,0.0
4.398,7.03,41.2,51.0,0.991,1.117,0.665,0.611,358.54,0.0,6,51,0,9,27,0,53,21,0,0,11,10,3,0,26,4,1,0,0,3,0,1,25,0,0,5.9,0.113,6,33.0,50.545,56.946,33.909,31.18,0.0
6.62,6.487,35.8,53.2,0.996,1.138,0.62,0.579,707.03,5.5,11,109,0,15,55,0,113,39,0,0,13,26,4,0,58,12,0,0,6,6,0,0,51,0,0,5.5,0.142,16,64.5,108.548,124.041,67.558,63.114,0.0
4.398,7.725,46.9,44.9,0.995,1.104,0.702,0.656,378.52,0.0,12,49,0,15,30,0,52,23,0,0,17,6,3,0,22,4,1,0,0,3,0,1,27,0,0,6.1,0.135,7,39.0,48.778,54.115,34.387,32.126,0.0
6.77,6.539,35.3,52.9,0.998,1.139,0.618,0.579,666.96,5.9,11,102,0,15,51,0,105,36,0,0,13,23,4,0,54,12,0,0,6,6,0,0,48,0,0,5.9,0.143,15,60.5,101.781,116.211,63.035,59.06,0.0
6.848,6.768,37.5,50.8,0.999,1.135,0.631,0.595,812.13,5.8,22,120,0,26,63,0,124,45,0,0,22,23,4,0,61,14,0,0,7,7,0,0,59,0,0,5.8,0.169,21,78.0,119.861,136.164,75.779,71.377,0.0
9.523,6.68,34.1,52.4,1.005,1.141,0.61,0.578,1095.5,4.9,12,164,0,21,80,0,166,56,0,0,21,35,9,0,86,22,0,0,8,14,0,0,78,0,0,8.5,0.193,32,95.0,164.857,187.111,100.103,94.724,0.0
5.0,6.681,35.7,53.6,0.995,1.137,0.627,0.581,561.24,4.8,6,84,0,8,43,0,88,30,1,0,8,22,2,0,45,9,1,0,4,4,0,0,39,0,1,4.8,0.102,9,48.0,83.596,95.494,52.688,48.835,1.2
6.678,7.269,38.1,48.2,1.006,1.131,0.644,0.612,1010.34,5.0,24,139,0,33,76,0,143,53,0,0,31,22,9,0,67,19,1,0,7,11,0,1,72,0,0,7.9,0.168,24,97.0,139.897,157.168,89.529,85.004,0.0
7.439,7.214,38.0,48.6,1.005,1.131,0.643,0.609,1024.37,4.9,24,142,0,33,77,0,146,54,0,0,31,23,9,0,69,19,1,0,7,11,0,1,73,0,0,7.7,0.164,24,98.0,142.781,160.583,91.291,86.531,0.0
5.305,6.807,36.5,51.0,1.003,1.136,0.624,0.591,707.96,4.8,12,104,0,18,53,0,106,38,0,0,18,20,6,0,53,13,0,0,5,8,0,0,51,0,0,7.7,0.17,18,65.0,104.334,118.132,64.938,61.469,0.0
7.111,6.91,35.5,50.4,1.007,1.139,0.621,0.591,836.11,5.8,12,121,0,20,62,0,123,43,0,0,20,23,8,0,61,17,0,0,7,10,0,0,60,0,0,8.3,0.187,23,76.0,121.843,137.793,75.143,71.521,0.0
5.818,6.787,36.7,51.1,1.003,1.135,0.624,0.591,610.83,4.4,12,90,0,17,45,0,91,33,0,0,17,16,5,0,46,11,0,0,4,7,0,0,44,0,0,7.8,0.187,17,56.0,90.254,102.178,56.194,53.152,0.0
7.18,6.801,34.7,51.4,1.006,1.14,0.615,0.584,979.32,5.6,12,144,0,21,72,0,146,50,0,0,21,29,9,0,74,20,0,0,8,12,0,0,70,0,0,8.3,0.185,27,87.0,144.901,164.201,88.626,84.133,0.0
5.767,6.801,34.7,51.4,1.006,1.14,0.615,0.584,979.32,5.6,12,144,0,21,72,0,146,50,0,0,21,29,9,0,74,20,0,0,8,12,0,0,70,0,0,8.3,0.185,27,87.0,144.901,164.201,88.626,84.133,0.0
5.839,6.801,34.7,51.4,1.006,1.14,0.615,0.584,979.32,5.6,12,144,0,21,72,0,146,50,0,0,21,29,9,0,74,20,0,0,8,12,0,0,70,0,0,8.3,0.185,27,87.0,144.901,164.201,88.626,84.133,0.0
7.682,6.836,34.6,51.2,1.007,1.14,0.615,0.585,868.16,5.5,12,127,0,20,63,0,128,44,0,0,20,24,8,0,65,18,0,0,7,11,0,0,62,0,0,8.7,0.195,25,77.0,127.937,144.832,78.12,74.29,0.0
7.517,6.789,36.2,51.1,1.003,1.137,0.624,0.59,957.31,5.7,18,141,0,26,71,0,143,51,0,0,26,25,8,0,72,18,0,0,8,10,0,0,69,0,0,7.1,0.189,27,88.0,141.363,160.367,87.955,83.177,0.0
7.285,6.637,34.3,52.6,1.003,1.141,0.613,0.578,909.27,5.8,12,137,0,20,66,0,138,47,0,0,20,27,8,0,72,18,0,0,8,10,0,0,65,0,0,7.3,0.188,26,80.0,137.363,156.367,83.955,79.177,0.0
8.306,6.846,34.8,51.1,1.007,1.14,0.616,0.586,965.29,5.7,12,141,0,21,71,0,143,49,0,0,21,28,9,0,72,20,0,0,8,12,0,0,69,0,0,8.5,0.189,27,86.0,142.017,160.786,86.864,82.606,0.0
9.14,6.897,36.4,50.3,1.005,1.137,0.625,0.594,1041.39,5.3,18,151,0,27,78,0,154,55,0,0,27,28,9,0,76,20,0,0,8,12,0,0,75,0,0,7.9,0.188,29,96.0,151.784,171.616,94.387,89.66,0.0
7.235,6.72,34.8,51.9,1.004,1.14,0.616,0.583,907.25,5.9,12,135,0,20,67,0,137,47,0,0,20,27,8,0,70,18,0,0,8,10,0,0,65,0,0,7.4,0.182,25,81.0,135.479,153.952,83.194,78.65,0.0
8.717,6.716,34.7,52.0,1.004,1.14,0.614,0.581,1007.38,5.3,12,150,0,21,74,0,152,52,0,0,21,31,9,0,78,20,0,0,8,12,0,0,72,0,0,8.0,0.184,28,89.0,150.668,171.031,92.149,87.187,0.0
5.046,8.036,41.3,44.0,1.02,1.134,0.663,0.639,602.73,2.7,18,75,0,22,45,0,78,31,0,0,20,11,4,3,33,11,1,0,2,5,0,1,42,0,3,6.7,0.141,11,58.0,76.476,85.041,49.688,47.909,4.0
4.523,7.223,40.0,48.8,0.999,1.124,0.658,0.616,577.81,3.8,18,80,0,21,45,0,84,32,0,0,19,13,3,0,39,9,1,0,3,5,0,1,41,0,0,6.3,0.131,11,57.0,79.923,89.936,52.642,49.308,0.0
4.523,6.404,38.0,53.5,0.992,1.131,0.627,0.583,454.67,2.8,12,71,0,13,35,0,73,27,0,0,13,14,1,0,38,6,0,0,2,4,0,0,33,0,0,5.6,0.164,12,42.0,70.418,80.308,44.535,41.384,0.0
4.959,7.249,46.2,48.1,0.983,1.114,0.692,0.638,376.96,3.8,18,52,0,18,30,0,55,24,1,0,18,6,0,0,25,3,1,0,2,0,0,0,27,0,1,0.0,0.109,6,39.0,51.131,57.923,36.006,33.192,1.9
